osmid,y,x,street_count,highway,ref,geometry,elevation
3998399415,47.6152207,-122.3486328,3,,,POINT (-122.3486328 47.6152207),38
3998410074,47.6122889,-122.3446771,3,,,POINT (-122.3446771 47.6122889),42
3998410075,47.6123939,-122.3448556,3,,,POINT (-122.3448556 47.6123939),42
3998410076,47.6126192,-122.3442425,3,,,POINT (-122.3442425 47.6126192),41
3998410077,47.6127236,-122.3447398,1,,,POINT (-122.3447398 47.6127236),41
3998410078,47.6127266,-122.3444227,3,,,POINT (-122.3444227 47.6127266),41
3998410079,47.61283,-122.3445962,3,,,POINT (-122.3445962 47.61283),41
3998474130,47.6071285,-122.3316257,4,,,POINT (-122.3316257 47.6071285),62
3998474630,47.6084223,-122.3343875,3,,,POINT (-122.3343875 47.6084223),69
3998474632,47.6084914,-122.3342206,3,,,POINT (-122.3342206 47.6084914),69
3998515979,47.6086721,-122.3330212,1,,,POINT (-122.3330212 47.6086721),76
3998515995,47.6087835,-122.3332362,1,,,POINT (-122.3332362 47.6087835),76
3998515999,47.6088177,-122.3332675,3,,,POINT (-122.3332675 47.6088177),76
3998516014,47.608904,-122.3332311,3,,,POINT (-122.3332311 47.608904),76
3998516040,47.6094388,-122.3329,3,,,POINT (-122.3329 47.6094388),80
3998516054,47.6102023,-122.3338046,1,,,POINT (-122.3338046 47.6102023),71
3998516083,47.6106199,-122.3353165,1,,,POINT (-122.3353165 47.6106199),69
3998527962,47.6089362,-122.3361536,1,,,POINT (-122.3361536 47.6089362),43
3998527964,47.6090272,-122.3362358,3,,1230,POINT (-122.3362358 47.6090272),43
4011970369,47.6144778,-122.3505518,4,,,POINT (-122.3505518 47.6144778),18
4015490451,47.6158319,-122.3404922,1,,,POINT (-122.3404922 47.6158319),40
4026788659,47.6199189,-122.3200023,3,,,POINT (-122.3200023 47.6199189),103
4026988245,47.6008859,-122.329567,3,,,POINT (-122.329567 47.6008859),19
4026988247,47.6008858,-122.329642,3,,,POINT (-122.329642 47.6008858),19
4026988252,47.5994094,-122.3298633,3,,,POINT (-122.3298633 47.5994094),11
4026988257,47.5995038,-122.32995,3,,,POINT (-122.32995 47.5995038),11
4026988263,47.6000404,-122.3296351,4,,,POINT (-122.3296351 47.6000404),12
4027008393,47.5993625,-122.3295879,3,,,POINT (-122.3295879 47.5993625),11
4027008394,47.5999277,-122.3295342,3,,,POINT (-122.3295342 47.5999277),11
4027008395,47.5997531,-122.3296335,1,,,POINT (-122.3296335 47.5997531),11
4027008396,47.5997821,-122.3296362,1,,,POINT (-122.3296362 47.5997821),11
4027008398,47.6005254,-122.3295128,1,,,POINT (-122.3295128 47.6005254),12
4027008399,47.6006813,-122.3295627,1,,,POINT (-122.3295627 47.6006813),12
4027008400,47.6006397,-122.3296338,1,,,POINT (-122.3296338 47.6006397),12
4027008401,47.6003711,-122.3296405,1,,,POINT (-122.3296405 47.6003711),12
4027008402,47.6006086,-122.3293116,1,,,POINT (-122.3293116 47.6006086),12
4027142302,47.6089623,-122.3346182,1,,,POINT (-122.3346182 47.6089623),69
4027142310,47.610381,-122.3325717,3,,,POINT (-122.3325717 47.610381),56
4032154589,47.5998691,-122.3302834,3,,,POINT (-122.3302834 47.5998691),13
4032154590,47.6000423,-122.3302828,4,traffic_signals,,POINT (-122.3302828 47.6000423),10
4035752063,47.6106866,-122.3232978,3,,,POINT (-122.3232978 47.6106866),109
4035752065,47.6107625,-122.3231178,1,,,POINT (-122.3231178 47.6107625),109
4040956530,47.5996775,-122.3197419,3,,,POINT (-122.3197419 47.5996775),48
4041238316,47.609233,-122.3179193,3,,,POINT (-122.3179193 47.609233),101
4055940582,47.622733,-122.352088,3,,,POINT (-122.352088 47.622733),40
4055940583,47.6227348,-122.3519704,3,,,POINT (-122.3519704 47.6227348),40
4059021850,47.6109167,-122.3450003,1,,,POINT (-122.3450003 47.6109167),22
4059021851,47.610976,-122.3451047,3,,,POINT (-122.3451047 47.610976),22
4077414837,47.6231311,-122.327225,4,,,POINT (-122.327225 47.6231311),78
4077414840,47.6231311,-122.3273209,1,,,POINT (-122.3273209 47.6231311),78
4078953712,47.6224903,-122.3230815,3,,,POINT (-122.3230815 47.6224903),98
4112850596,47.613504,-122.3209469,1,,,POINT (-122.3209469 47.613504),97
4112850608,47.6139232,-122.321224,1,,,POINT (-122.321224 47.6139232),97
4137555560,47.6076537,-122.3413024,1,,,POINT (-122.3413024 47.6076537),11
4148398993,47.6197512,-122.3482306,3,,,POINT (-122.3482306 47.6197512),48
4148398995,47.6197517,-122.348269,3,,,POINT (-122.348269 47.6197517),48
4148398996,47.6201634,-122.3482586,3,,,POINT (-122.3482586 47.6201634),49
4156468808,47.613598,-122.3482139,1,,,POINT (-122.3482139 47.613598),27
4156468810,47.6133765,-122.3484856,3,,,POINT (-122.3484856 47.6133765),24
4158673945,47.6088353,-122.3193884,3,,,POINT (-122.3193884 47.6088353),113
4159485573,47.6104166,-122.3203859,3,,,POINT (-122.3203859 47.6104166),110
4159485588,47.6107015,-122.3200966,1,,,POINT (-122.3200966 47.6107015),110
4159486103,47.6109655,-122.3204501,1,,,POINT (-122.3204501 47.6109655),103
4161873869,47.5967595,-122.323749,4,crossing,,POINT (-122.323749 47.5967595),22
4161873871,47.5966697,-122.32365,4,crossing,,POINT (-122.32365 47.5966697),22
4161873876,47.5974079,-122.32366,3,,,POINT (-122.32366 47.5974079),22
4161873877,47.5974064,-122.3237461,4,crossing,,POINT (-122.3237461 47.5974064),22
4161873881,47.5976206,-122.3237438,4,crossing,,POINT (-122.3237438 47.5976206),25
4161873884,47.5968711,-122.3236599,3,,,POINT (-122.3236599 47.5968711),22
4161875593,47.5967492,-122.3234745,3,,,POINT (-122.3234745 47.5967492),22
4161875595,47.5967484,-122.3226044,3,,,POINT (-122.3226044 47.5967484),22
4162100926,47.5977867,-122.3196304,3,,,POINT (-122.3196304 47.5977867),42
4162100927,47.5977886,-122.3199359,1,,,POINT (-122.3199359 47.5977886),42
4162100928,47.5968433,-122.3218373,1,,,POINT (-122.3218373 47.5968433),24
4162100929,47.5966635,-122.3218278,3,,,POINT (-122.3218278 47.5966635),23
4162100930,47.5968129,-122.3224552,3,,,POINT (-122.3224552 47.5968129),24
4162100931,47.5968138,-122.3222663,3,,,POINT (-122.3222663 47.5968138),24
4162100933,47.5970019,-122.3224539,3,,,POINT (-122.3224539 47.5970019),24
4162100942,47.5976747,-122.3219026,1,,,POINT (-122.3219026 47.5976747),27
4162100943,47.5975102,-122.3218959,3,,,POINT (-122.3218959 47.5975102),27
4162100944,47.5975092,-122.3217914,3,,,POINT (-122.3217914 47.5975092),27
4162100945,47.597339,-122.3217897,1,,,POINT (-122.3217897 47.597339),24
4162100952,47.5983564,-122.322031,3,,,POINT (-122.322031 47.5983564),34
4162100953,47.5985858,-122.322035,1,,,POINT (-122.322035 47.5985858),34
4162100954,47.5992545,-122.3229296,3,,,POINT (-122.3229296 47.5992545),33
4162100956,47.5994024,-122.3230047,1,,,POINT (-122.3230047 47.5994024),33
4162216039,47.600022,-122.323459,1,,,POINT (-122.323459 47.600022),41
4163983439,47.6185255,-122.3583842,3,,,POINT (-122.3583842 47.6185255),6
4163983440,47.6185839,-122.3582427,3,,,POINT (-122.3582427 47.6185839),10
4163983443,47.618752,-122.3581676,1,,,POINT (-122.3581676 47.618752),10
4163983444,47.6188443,-122.3581594,1,,,POINT (-122.3581594 47.6188443),10
4163983448,47.6188101,-122.3578922,3,,,POINT (-122.3578922 47.6188101),10
4199453034,47.6080875,-122.3210687,3,,,POINT (-122.3210687 47.6080875),114
4210879995,47.6238178,-122.3567157,3,,,POINT (-122.3567157 47.6238178),39
4210879996,47.6238163,-122.3560625,1,,,POINT (-122.3560625 47.6238163),42
4210879997,47.6236337,-122.3560632,3,,,POINT (-122.3560632 47.6236337),42
4210879998,47.6236316,-122.3567159,3,,,POINT (-122.3567159 47.6236316),39
4232437176,47.6197526,-122.3368927,1,,,POINT (-122.3368927 47.6197526),30
4232437177,47.6197534,-122.3371857,3,,,POINT (-122.3371857 47.6197534),30
4238277389,47.6084695,-122.3179631,1,,,POINT (-122.3179631 47.6084695),91
4238307932,47.6068702,-122.3197345,1,,,POINT (-122.3197345 47.6068702),108
4238307933,47.6074792,-122.3195978,3,,,POINT (-122.3195978 47.6074792),108
4238307935,47.6082129,-122.3184946,1,,,POINT (-122.3184946 47.6082129),102
4238340289,47.608841,-122.3180754,3,,,POINT (-122.3180754 47.608841),91
4238695050,47.6107478,-122.3184206,1,,,POINT (-122.3184206 47.6107478),103
4238695051,47.6107475,-122.3181024,3,,,POINT (-122.3181024 47.6107475),100
4238719398,47.6088405,-122.3185391,1,,,POINT (-122.3185391 47.6088405),101
4238719399,47.6085232,-122.3179625,3,,,POINT (-122.3179625 47.6085232),91
4238743609,47.6116452,-122.3208142,3,,,POINT (-122.3208142 47.6116452),103
4238743615,47.6118043,-122.3208135,3,,,POINT (-122.3208135 47.6118043),101
4238745617,47.6089922,-122.3187767,1,,,POINT (-122.3187767 47.6089922),101
4238745618,47.6092374,-122.318776,3,,,POINT (-122.318776 47.6092374),103
4240309734,47.6088358,-122.3191743,1,,,POINT (-122.3191743 47.6088358),113
4241681606,47.6084944,-122.3184703,1,,,POINT (-122.3184703 47.6084944),101
4241681610,47.609126,-122.3187767,3,,,POINT (-122.3187767 47.609126),101
4241781891,47.617267,-122.3187743,3,,,POINT (-122.3187743 47.617267),98
4249361346,47.599199,-122.3234934,1,,,POINT (-122.3234934 47.599199),32
4249361353,47.6017022,-122.3182273,3,,,POINT (-122.3182273 47.6017022),77
4255552402,47.6104763,-122.3203851,3,,,POINT (-122.3203851 47.6104763),110
4256924948,47.6107426,-122.3189822,1,,,POINT (-122.3189822 47.6107426),103
4256924949,47.6107473,-122.3193728,3,,,POINT (-122.3193728 47.6107473),108
4256924950,47.6104097,-122.3187977,3,,,POINT (-122.3187977 47.6104097),103
4256924951,47.6104822,-122.3187988,1,,,POINT (-122.3187988 47.6104822),103
4256924952,47.6106779,-122.3183797,1,,,POINT (-122.3183797 47.6106779),103
4256924953,47.6107478,-122.3183762,3,,,POINT (-122.3183762 47.6107478),103
4272371722,47.6198895,-122.3247428,3,,,POINT (-122.3247428 47.6198895),85
4272371723,47.6197478,-122.3247242,4,,,POINT (-122.3247242 47.6197478),85
4273569187,47.6224746,-122.3475802,3,,,POINT (-122.3475802 47.6224746),43
4273639244,47.6098182,-122.325574,3,,,POINT (-122.325574 47.6098182),103
4273639245,47.6103377,-122.3260564,3,,,POINT (-122.3260564 47.6103377),103
4273765064,47.6181292,-122.3486025,3,,,POINT (-122.3486025 47.6181292),40
4274201088,47.6195987,-122.3554545,3,,,POINT (-122.3554545 47.6195987),25
4274538191,47.6215748,-122.3475873,3,,,POINT (-122.3475873 47.6215748),46
4286768033,47.623542,-122.3481493,1,,,POINT (-122.3481493 47.623542),31
4286768034,47.623254,-122.3481467,3,,,POINT (-122.3481467 47.623254),31
4286768035,47.6235329,-122.3483344,1,,,POINT (-122.3483344 47.6235329),34
4286768036,47.6233024,-122.3484797,3,,,POINT (-122.3484797 47.6233024),33
4286768037,47.6234541,-122.3483841,3,,,POINT (-122.3483841 47.6234541),34
4286768039,47.6236287,-122.3485918,1,,,POINT (-122.3485918 47.6236287),34
4286768045,47.6235906,-122.3488753,3,,,POINT (-122.3488753 47.6235906),34
4286768046,47.6236432,-122.3496342,1,,,POINT (-122.3496342 47.6236432),36
4286768049,47.6233478,-122.348911,1,,,POINT (-122.348911 47.6233478),34
4296956855,47.6088405,-122.3185098,4,,,POINT (-122.3185098 47.6088405),101
4303343158,47.6107621,-122.3316366,3,,,POINT (-122.3316366 47.6107621),76
4306371076,47.6117685,-122.3193346,3,,,POINT (-122.3193346 47.6117685),96
4306372100,47.6133583,-122.3181341,3,,,POINT (-122.3181341 47.6133583),94
4306372107,47.6134779,-122.3176957,1,,,POINT (-122.3176957 47.6134779),94
4313919685,47.6137309,-122.3401525,3,,,POINT (-122.3401525 47.6137309),53
4313919790,47.6138205,-122.340305,3,,,POINT (-122.340305 47.6138205),53
4313919791,47.6139036,-122.3404464,3,,,POINT (-122.3404464 47.6139036),53
4313919799,47.614018,-122.3397873,3,,,POINT (-122.3397873 47.614018),48
4313919802,47.6140997,-122.3399305,3,,,POINT (-122.3399305 47.6140997),48
4313919803,47.6141826,-122.3400698,3,,,POINT (-122.3400698 47.6141826),48
4313919808,47.6159592,-122.3425228,3,,,POINT (-122.3425228 47.6159592),38
4313919815,47.6161484,-122.3422735,3,,,POINT (-122.3422735 47.6161484),41
4313919817,47.6162649,-122.3424714,3,,,POINT (-122.3424714 47.6162649),41
4313919818,47.6164811,-122.3418535,4,,,POINT (-122.3418535 47.6164811),41
4313919819,47.6165837,-122.3417258,1,,,POINT (-122.3417258 47.6165837),41
4313919820,47.6165875,-122.3420363,3,,,POINT (-122.3420363 47.6165875),41
4313919826,47.6168702,-122.3494615,3,,,POINT (-122.3494615 47.6168702),33
4313919827,47.6169112,-122.349531,3,,,POINT (-122.349531 47.6169112),33
4313919828,47.6169249,-122.3498156,1,,,POINT (-122.3498156 47.6169249),33
4313919829,47.617145,-122.349229,1,,,POINT (-122.349229 47.617145),33
4317682852,47.6128085,-122.3221731,3,,,POINT (-122.3221731 47.6128085),103
4317682853,47.612884,-122.3221753,3,,,POINT (-122.3221753 47.612884),103
4317682861,47.6107477,-122.3182603,3,,,POINT (-122.3182603 47.6107477),100
4317682868,47.6109314,-122.3184134,1,,,POINT (-122.3184134 47.6109314),100
4318398341,47.5987236,-122.3381954,3,,,POINT (-122.3381954 47.5987236),3
4318398347,47.5987305,-122.3375768,3,,,POINT (-122.3375768 47.5987305),3
4318398348,47.5964609,-122.3378642,3,,,POINT (-122.3378642 47.5964609),2
4318398358,47.5966689,-122.3376731,3,,,POINT (-122.3376731 47.5966689),2
4319054577,47.6085204,-122.3179009,3,,,POINT (-122.3179009 47.6085204),91
4319054578,47.6085985,-122.3178996,3,,,POINT (-122.3178996 47.6085985),91
4319054583,47.6085994,-122.317966,3,,,POINT (-122.317966 47.6085994),91
4326994370,47.6102747,-122.3324783,3,,,POINT (-122.3324783 47.6102747),69
4326994371,47.6103355,-122.3323388,3,,,POINT (-122.3323388 47.6103355),69
4328395211,47.6096172,-122.3180865,3,,,POINT (-122.3180865 47.6096172),101
4328395216,47.6098412,-122.3188345,1,,,POINT (-122.3188345 47.6098412),103
4340353482,47.6185683,-122.3277769,3,,,POINT (-122.3277769 47.6185683),55
4340353486,47.6183965,-122.3277929,3,,,POINT (-122.3277929 47.6183965),55
4340357235,47.6167901,-122.3277641,4,,,POINT (-122.3277641 47.6167901),63
4340357236,47.6165973,-122.327792,3,,,POINT (-122.327792 47.6165973),67
4340357239,47.6169989,-122.3277937,3,,,POINT (-122.3277937 47.6169989),63
4340411017,47.6184302,-122.3277597,3,,,POINT (-122.3277597 47.6184302),55
4340411018,47.6184213,-122.327984,3,,,POINT (-122.327984 47.6184213),55
4340411020,47.618381,-122.3279612,3,,,POINT (-122.3279612 47.618381),55
4340411028,47.6184061,-122.3306628,3,,,POINT (-122.3306628 47.6184061),44
4340411036,47.6171562,-122.3277853,3,,,POINT (-122.3277853 47.6171562),63
4340440458,47.6164855,-122.3280424,3,,,POINT (-122.3280424 47.6164855),67
4340440475,47.6162644,-122.3285468,3,,,POINT (-122.3285468 47.6162644),59
4340440477,47.6159775,-122.3280158,3,,,POINT (-122.3280158 47.6159775),67
4340440484,47.6153511,-122.328003,3,,,POINT (-122.328003 47.6153511),70
4340440487,47.6157115,-122.328019,3,,,POINT (-122.328019 47.6157115),70
4346472657,47.6242481,-122.3423636,3,,,POINT (-122.3423636 47.6242481),17
4346472664,47.624105,-122.3429668,3,,,POINT (-122.3429668 47.624105),23
4346472665,47.6241011,-122.3423631,3,,,POINT (-122.3423631 47.6241011),20
4347631409,47.6220636,-122.3469564,3,,,POINT (-122.3469564 47.6220636),38
4347631410,47.6209105,-122.3469598,4,,,POINT (-122.3469598 47.6209105),40
4347631413,47.6209814,-122.3469593,4,crossing,,POINT (-122.3469593 47.6209814),40
4347631415,47.6218183,-122.3467278,1,,,POINT (-122.3467278 47.6218183),38
4347631416,47.622062,-122.3467287,3,,,POINT (-122.3467287 47.622062),38
4347933904,47.6217364,-122.347586,3,,,POINT (-122.347586 47.6217364),43
4347933905,47.6217372,-122.3469543,4,,,POINT (-122.3469543 47.6217372),38
4347933909,47.6216861,-122.3462971,3,,,POINT (-122.3462971 47.6216861),29
4347933910,47.6215769,-122.3469532,4,,,POINT (-122.3469532 47.6215769),40
4347933911,47.6215769,-122.3467848,1,,,POINT (-122.3467848 47.6215769),40
4347934668,47.6211807,-122.3473219,1,,,POINT (-122.3473219 47.6211807),40
4347934673,47.6214355,-122.3475884,3,,,POINT (-122.3475884 47.6214355),46
4349270306,47.6124195,-122.3181426,3,,,POINT (-122.3181426 47.6124195),92
4349417033,47.6184215,-122.3498261,1,,,POINT (-122.3498261 47.6184215),39
4349417034,47.6184238,-122.3501053,3,,,POINT (-122.3501053 47.6184238),35
4350558465,47.6186989,-122.3453198,3,,,POINT (-122.3453198 47.6186989),39
4350558466,47.6186989,-122.3450098,3,,,POINT (-122.3450098 47.6186989),39
4356028128,47.6229656,-122.3567191,3,,,POINT (-122.3567191 47.6229656),35
4356028132,47.6232707,-122.3562192,3,,,POINT (-122.3562192 47.6232707),37
4379826023,47.609563,-122.323796,3,,,POINT (-122.323796 47.609563),108
4379826024,47.6094767,-122.3240112,1,,,POINT (-122.3240112 47.6094767),108
4379826039,47.6034975,-122.3248918,4,,,POINT (-122.3248918 47.6034975),92
4379826041,47.6035787,-122.3249678,3,,,POINT (-122.3249678 47.6035787),92
4392713140,47.6162332,-122.3428185,3,,,POINT (-122.3428185 47.6162332),38
4392713141,47.6161634,-122.3427047,3,,,POINT (-122.3427047 47.6161634),38
4401940012,47.5988161,-122.3302292,3,,,POINT (-122.3302292 47.5988161),13
4401940020,47.5990099,-122.3302209,3,,,POINT (-122.3302209 47.5990099),13
4403375921,47.5975757,-122.3282238,4,,,POINT (-122.3282238 47.5975757),23
4403384505,47.5982479,-122.328219,3,,,POINT (-122.328219 47.5982479),23
4403385356,47.5978937,-122.3282205,4,,,POINT (-122.3282205 47.5978937),23
4410671574,47.6205293,-122.3410857,3,,,POINT (-122.3410857 47.6205293),30
4410671575,47.6205248,-122.3404495,3,,,POINT (-122.3404495 47.6205248),25
4410978576,47.6179073,-122.320844,3,,,POINT (-122.320844 47.6179073),104
4410978577,47.6180694,-122.3214159,1,,,POINT (-122.3214159 47.6180694),104
4410978578,47.6180697,-122.3212419,3,,,POINT (-122.3212419 47.6180697),104
4410978579,47.61807,-122.3210739,1,,,POINT (-122.3210739 47.61807),104
4410978588,47.618687,-122.3195782,3,,,POINT (-122.3195782 47.618687),102
4411990923,47.5992015,-122.3179775,3,,,POINT (-122.3179775 47.5992015),52
4411990924,47.5991927,-122.3189041,3,,,POINT (-122.3189041 47.5991927),48
4411990928,47.5993799,-122.3179765,3,,,POINT (-122.3179765 47.5993799),52
4411990929,47.5994008,-122.3187465,1,,,POINT (-122.3187465 47.5994008),48
4411990930,47.5994017,-122.3189022,3,,,POINT (-122.3189022 47.5994017),48
4411990931,47.5994031,-122.3191418,3,,,POINT (-122.3191418 47.5994031),48
4411990934,47.5995972,-122.3179762,3,,,POINT (-122.3179762 47.5995972),52
4411990935,47.5995973,-122.3181872,1,,,POINT (-122.3181872 47.5995973),52
4411990936,47.5997517,-122.3191375,3,,,POINT (-122.3191375 47.5997517),48
4425544675,47.6198881,-122.3367408,3,,,POINT (-122.3367408 47.6198881),30
4425544676,47.6198862,-122.3365416,3,,,POINT (-122.3365416 47.6198862),44
4425745847,47.6166767,-122.3501532,3,,,POINT (-122.3501532 47.6166767),35
4425745848,47.6163982,-122.3505186,1,,,POINT (-122.3505186 47.6163982),33
4425745849,47.6164658,-122.3507494,3,,,POINT (-122.3507494 47.6164658),33
4425745850,47.6166969,-122.3504463,1,,,POINT (-122.3504463 47.6166969),35
4425751208,47.6180743,-122.3505369,3,,,POINT (-122.3505369 47.6180743),37
4425751209,47.6179675,-122.3506511,3,,,POINT (-122.3506511 47.6179675),37
4425751222,47.618241,-122.3497855,3,,,POINT (-122.3497855 47.618241),37
4425751225,47.6185886,-122.3497274,3,,,POINT (-122.3497274 47.6185886),39
4425751230,47.618095,-122.3495301,3,,,POINT (-122.3495301 47.618095),37
4425751233,47.6182512,-122.3498033,3,,,POINT (-122.3498033 47.6182512),37
4425751234,47.6180177,-122.3496272,3,,,POINT (-122.3496272 47.6180177),37
4425751235,47.6181773,-122.3498971,3,,,POINT (-122.3498971 47.6181773),37
4425751236,47.61812,-122.3495739,3,,,POINT (-122.3495739 47.61812),37
4425878072,47.6203172,-122.3534739,3,,,POINT (-122.3534739 47.6203172),37
4425878075,47.6205809,-122.3534662,3,,,POINT (-122.3534662 47.6205809),37
