osmid,y,x,street_count,highway,ref,geometry
10669010032,47.6173066,-122.3472231,4,crossing,,POINT (-122.3472231 47.6173066)
10669010033,47.617323,-122.3469991,4,crossing,,POINT (-122.3469991 47.617323)
10669010034,47.6171603,-122.3472143,4,crossing,,POINT (-122.3472143 47.6171603)
10669010035,47.61792,-122.3464885,3,,,POINT (-122.3464885 47.61792)
10669010042,47.617807,-122.3463551,4,crossing,,POINT (-122.3463551 47.617807)
10669010043,47.6178995,-122.3461314,4,crossing,,POINT (-122.3461314 47.6178995)
10669010044,47.6178205,-122.3462229,4,crossing,,POINT (-122.3462229 47.6178205)
10669010045,47.6180499,-122.3463969,4,crossing,,POINT (-122.3463969 47.6180499)
10669010046,47.6179569,-122.3464559,4,crossing,,POINT (-122.3464559 47.6179569)
10669010047,47.617969,-122.3461449,4,crossing,,POINT (-122.3461449 47.617969)
10669010048,47.618143,-122.3464102,4,crossing,,POINT (-122.3464102 47.618143)
10669010050,47.6169662,-122.3476279,4,crossing,,POINT (-122.3476279 47.6169662)
10669010051,47.6168692,-122.3474635,4,crossing,,POINT (-122.3474635 47.6168692)
10669010052,47.6162037,-122.3483126,4,crossing,,POINT (-122.3483126 47.6162037)
10669010053,47.6163086,-122.3484917,4,crossing,,POINT (-122.3484917 47.6163086)
10669010054,47.6155455,-122.3491778,4,crossing,,POINT (-122.3491778 47.6155455)
10669010055,47.6156464,-122.3493466,4,crossing,,POINT (-122.3493466 47.6156464)
10669010056,47.6168721,-122.3477475,4,crossing,,POINT (-122.3477475 47.6168721)
10674982158,47.6125132,-122.3525751,1,,,POINT (-122.3525751 47.6125132)
10674982165,47.612674,-122.3511683,3,,,POINT (-122.3511683 47.612674)
10674982171,47.6127171,-122.3512522,4,crossing,,POINT (-122.3512522 47.6127171)
10674982172,47.6127651,-122.3510683,4,crossing,,POINT (-122.3510683 47.6127651)
10674982173,47.6128784,-122.3512871,4,crossing,,POINT (-122.3512871 47.6128784)
10674982174,47.6128697,-122.3510944,4,crossing,,POINT (-122.3510944 47.6128697)
10674982176,47.6125715,-122.3512788,4,crossing,,POINT (-122.3512788 47.6125715)
10674982190,47.6133658,-122.3506432,3,,,POINT (-122.3506432 47.6133658)
10674982193,47.6134286,-122.3503919,4,crossing,,POINT (-122.3503919 47.6134286)
10674982194,47.6134355,-122.3505621,4,crossing,,POINT (-122.3505621 47.6134355)
10674982195,47.6133312,-122.3503823,4,crossing,,POINT (-122.3503823 47.6133312)
10674982196,47.6133009,-122.3505576,4,crossing,,POINT (-122.3505576 47.6133009)
10674982201,47.6140887,-122.3495348,4,crossing,,POINT (-122.3495348 47.6140887)
10674982202,47.613996,-122.3495287,4,crossing,,POINT (-122.3495287 47.613996)
10674982203,47.6139747,-122.3496829,4,crossing,,POINT (-122.3496829 47.6139747)
10674982204,47.6140941,-122.3496938,4,crossing,,POINT (-122.3496938 47.6140941)
10675030305,47.6137531,-122.3501312,4,crossing,,POINT (-122.3501312 47.6137531)
10675030307,47.6136115,-122.3507112,4,crossing,,POINT (-122.3507112 47.6136115)
10675066275,47.6147376,-122.3488359,4,crossing,,POINT (-122.3488359 47.6147376)
10675066276,47.6146246,-122.3488388,4,crossing,,POINT (-122.3488388 47.6146246)
10675066277,47.6146401,-122.3486692,4,crossing,,POINT (-122.3486692 47.6146401)
10675066278,47.614755,-122.3486694,4,crossing,,POINT (-122.3486694 47.614755)
10675066280,47.6154943,-122.347884,3,,,POINT (-122.347884 47.6154943)
10675066281,47.6154339,-122.3477899,4,crossing,,POINT (-122.3477899 47.6154339)
10675066283,47.6154068,-122.347998,4,crossing,,POINT (-122.347998 47.6154068)
10675066284,47.6152807,-122.3479898,4,crossing,,POINT (-122.3479898 47.6152807)
10675066285,47.6153045,-122.3478267,4,crossing,,POINT (-122.3478267 47.6153045)
10675066287,47.6160014,-122.3472465,3,,,POINT (-122.3472465 47.6160014)
10675066290,47.6159351,-122.3471372,4,crossing,,POINT (-122.3471372 47.6159351)
10675066291,47.6160758,-122.3471351,4,crossing,,POINT (-122.3471351 47.6160758)
10675066292,47.6161076,-122.3469132,4,crossing,,POINT (-122.3469132 47.6161076)
10675066293,47.6159638,-122.3469445,4,crossing,,POINT (-122.3469445 47.6159638)
10675066294,47.6157545,-122.3475568,4,crossing,,POINT (-122.3475568 47.6157545)
10675066297,47.6156503,-122.347381,4,crossing,,POINT (-122.347381 47.6156503)
10675066298,47.6149907,-122.3482464,4,crossing,,POINT (-122.3482464 47.6149907)
10675066299,47.6150846,-122.3484036,4,crossing,,POINT (-122.3484036 47.6150846)
10675066300,47.6149519,-122.3489811,4,crossing,,POINT (-122.3489811 47.6149519)
10675066301,47.6144275,-122.3492644,4,crossing,,POINT (-122.3492644 47.6144275)
10675066302,47.6143255,-122.3490943,4,crossing,,POINT (-122.3490943 47.6143255)
10675370610,47.6167706,-122.3460518,4,crossing,,POINT (-122.3460518 47.6167706)
10675370612,47.6167422,-122.3462729,4,crossing,,POINT (-122.3462729 47.6167422)
10675370613,47.6166033,-122.3462686,4,crossing,,POINT (-122.3462686 47.6166033)
10675370614,47.6166291,-122.3460826,4,crossing,,POINT (-122.3460826 47.6166291)
10675370620,47.6174835,-122.3452903,3,,,POINT (-122.3452903 47.6174835)
10675370623,47.6174285,-122.3451975,4,crossing,,POINT (-122.3451975 47.6174285)
10675370624,47.6174483,-122.345368,4,crossing,,POINT (-122.345368 47.6174483)
10675370625,47.617365,-122.3454598,4,crossing,,POINT (-122.3454598 47.617365)
10675370626,47.6172693,-122.3454035,4,crossing,,POINT (-122.3454035 47.6172693)
10675370627,47.6173366,-122.3451809,4,crossing,,POINT (-122.3451809 47.6173366)
10675370628,47.6172579,-122.345278,4,crossing,,POINT (-122.345278 47.6172579)
10675370640,47.6180933,-122.3443343,4,crossing,,POINT (-122.3443343 47.6180933)
10675370641,47.6180847,-122.3445459,4,crossing,,POINT (-122.3445459 47.6180847)
10675370642,47.6179226,-122.3445557,4,crossing,,POINT (-122.3445557 47.6179226)
10675370643,47.6179648,-122.3443454,4,crossing,,POINT (-122.3443454 47.6179648)
10675370645,47.616333,-122.3465456,4,crossing,,POINT (-122.3465456 47.616333)
10675370646,47.6164191,-122.346693,4,crossing,,POINT (-122.346693 47.6164191)
10675413395,47.6160076,-122.3452782,3,,,POINT (-122.3452782 47.6160076)
10675413396,47.6162626,-122.3452321,3,,,POINT (-122.3452321 47.6162626)
10675413397,47.6160994,-122.3454142,3,,,POINT (-122.3454142 47.6160994)
10675413398,47.6162278,-122.3451421,4,crossing,,POINT (-122.3451421 47.6162278)
10675413399,47.6161851,-122.3453349,4,crossing,,POINT (-122.3453349 47.6161851)
10675413401,47.6160614,-122.3453556,4,crossing,,POINT (-122.3453556 47.6160614)
10675413403,47.6160859,-122.3451669,4,crossing,,POINT (-122.3451669 47.6160859)
10675460208,47.6167732,-122.3445811,3,,,POINT (-122.3445811 47.6167732)
10675460209,47.6169369,-122.3443906,3,,,POINT (-122.3443906 47.6169369)
10675460212,47.6168975,-122.344293,4,crossing,,POINT (-122.344293 47.6168975)
10675460213,47.6168901,-122.3444449,4,crossing,,POINT (-122.3444449 47.6168901)
10675460214,47.6168243,-122.3445255,4,crossing,,POINT (-122.3445255 47.6168243)
10675460215,47.6167282,-122.344509,4,crossing,,POINT (-122.344509 47.6167282)
10675460216,47.6167175,-122.3443442,4,crossing,,POINT (-122.3443442 47.6167175)
10675460217,47.6167818,-122.3442638,4,crossing,,POINT (-122.3442638 47.6167818)
10675460226,47.6175859,-122.3434229,4,crossing,,POINT (-122.3434229 47.6175859)
10675460227,47.6174627,-122.3437838,3,,,POINT (-122.3437838 47.6174627)
10675460230,47.6173504,-122.3435673,3,,,POINT (-122.3435673 47.6173504)
10675460233,47.6176882,-122.3435042,3,,,POINT (-122.3435042 47.6176882)
10675460242,47.6174329,-122.3434571,4,crossing,,POINT (-122.3434571 47.6174329)
10675460243,47.617417,-122.3436795,4,crossing,,POINT (-122.3436795 47.617417)
10675460244,47.6176042,-122.343743,4,crossing,,POINT (-122.343743 47.6176042)
10675460245,47.617705,-122.3436013,4,crossing,,POINT (-122.3436013 47.617705)
10675460246,47.6181202,-122.3428531,3,,,POINT (-122.3428531 47.6181202)
10675460248,47.6180229,-122.3426625,3,,,POINT (-122.3426625 47.6180229)
10675460249,47.618063,-122.3427536,4,crossing,,POINT (-122.3427536 47.618063)
10675460251,47.6180813,-122.3426457,4,crossing,,POINT (-122.3426457 47.6180813)
10675460252,47.6177679,-122.3430351,4,crossing,,POINT (-122.3430351 47.6177679)
10675460253,47.6164332,-122.3447356,4,crossing,,POINT (-122.3447356 47.6164332)
10675460278,47.6182042,-122.342745,3,,,POINT (-122.342745 47.6182042)
10675460281,47.6181674,-122.3427924,4,crossing,,POINT (-122.3427924 47.6181674)
10677268557,47.6128706,-122.3494436,4,crossing,,POINT (-122.3494436 47.6128706)
10677268558,47.6128784,-122.3496187,4,crossing,,POINT (-122.3496187 47.6128784)
10677268559,47.612773,-122.3494393,4,crossing,,POINT (-122.3494393 47.612773)
10677268561,47.613564,-122.3486372,4,crossing,,POINT (-122.3486372 47.613564)
10677268564,47.6134163,-122.3487538,4,crossing,,POINT (-122.3487538 47.6134163)
10677268565,47.6135382,-122.3487582,4,crossing,,POINT (-122.3487582 47.6135382)
10677268566,47.6134387,-122.3485903,4,crossing,,POINT (-122.3485903 47.6134387)
10677268571,47.6141734,-122.3476406,3,,,POINT (-122.3476406 47.6141734)
10677268575,47.6140232,-122.3478182,3,,,POINT (-122.3478182 47.6140232)
10677268577,47.6140926,-122.3479466,4,crossing,,POINT (-122.3479466 47.6140926)
10677268578,47.6142354,-122.3477109,4,crossing,,POINT (-122.3477109 47.6142354)
10677268580,47.6146945,-122.3469828,3,,,POINT (-122.3469828 47.6146945)
10677268581,47.6133667,-122.3486817,3,,,POINT (-122.3486817 47.6133667)
10677268582,47.6133694,-122.3486782,3,,,POINT (-122.3486782 47.6133694)
10677268583,47.6148922,-122.3468667,4,crossing,,POINT (-122.3468667 47.6148922)
10677268584,47.6147411,-122.3470623,4,crossing,,POINT (-122.3470623 47.6147411)
10677268586,47.6148478,-122.3470564,4,crossing,,POINT (-122.3470564 47.6148478)
10677268588,47.6147523,-122.3468948,4,crossing,,POINT (-122.3468948 47.6147523)
10677268593,47.6154216,-122.3460212,4,crossing,,POINT (-122.3460212 47.6154216)
10677268594,47.6155666,-122.3459938,4,crossing,,POINT (-122.3459938 47.6155666)
10677268595,47.6155365,-122.3462163,4,crossing,,POINT (-122.3462163 47.6155365)
10677268596,47.615391,-122.3462238,4,crossing,,POINT (-122.3462238 47.615391)
10677268597,47.6141987,-122.3479198,4,crossing,,POINT (-122.3479198 47.6141987)
10677268598,47.6140911,-122.3477373,4,crossing,,POINT (-122.3477373 47.6140911)
10677268599,47.6138772,-122.3475726,4,crossing,,POINT (-122.3475726 47.6138772)
10677268603,47.613103,-122.3490204,4,crossing,,POINT (-122.3490204 47.613103)
10677299505,47.6144336,-122.3473183,4,crossing,,POINT (-122.3473183 47.6144336)
10677299506,47.6145277,-122.3474738,4,crossing,,POINT (-122.3474738 47.6145277)
10677299507,47.6151015,-122.3464518,4,crossing,,POINT (-122.3464518 47.6151015)
10677299508,47.6151978,-122.3466154,4,crossing,,POINT (-122.3466154 47.6151978)
10677299509,47.6158537,-122.3457353,4,crossing,,POINT (-122.3457353 47.6158537)
10677299510,47.6157679,-122.3455915,4,crossing,,POINT (-122.3455915 47.6157679)
10677299511,47.6144088,-122.3484671,4,crossing,,POINT (-122.3484671 47.6144088)
10677299512,47.6138686,-122.3483344,4,crossing,,POINT (-122.3483344 47.6138686)
10677299513,47.6157299,-122.3467807,4,crossing,,POINT (-122.3467807 47.6157299)
10677299514,47.6158389,-122.3469659,4,crossing,,POINT (-122.3469659 47.6158389)
10677308499,47.6114987,-122.3488194,4,crossing,,POINT (-122.3488194 47.6114987)
10677395716,47.6102142,-122.3483563,1,,,POINT (-122.3483563 47.6102142)
10677395737,47.6110615,-122.3484404,3,,,POINT (-122.3484404 47.6110615)
10677395739,47.6109384,-122.3481249,3,,,POINT (-122.3481249 47.6109384)
10677395741,47.6109199,-122.348434,1,,,POINT (-122.348434 47.6109199)
10677395743,47.6112602,-122.3487581,3,,,POINT (-122.3487581 47.6112602)
10677395744,47.6111944,-122.348845,1,,,POINT (-122.348845 47.6111944)
10677395745,47.6111563,-122.3488344,1,,,POINT (-122.3488344 47.6111563)
10677395746,47.6109834,-122.3485443,3,,,POINT (-122.3485443 47.6109834)
10677395747,47.6111704,-122.3486236,3,,,POINT (-122.3486236 47.6111704)
10677395753,47.6111819,-122.3488235,1,,,POINT (-122.3488235 47.6111819)
10677395762,47.6107745,-122.3490316,1,,,POINT (-122.3490316 47.6107745)
10677395766,47.6107314,-122.3475179,4,crossing,,POINT (-122.3475179 47.6107314)
10677395769,47.6120213,-122.3481307,4,crossing,,POINT (-122.3481307 47.6120213)
10677395771,47.6117252,-122.3467139,3,,,POINT (-122.3467139 47.6117252)
10677395773,47.6117944,-122.3465582,3,,,POINT (-122.3465582 47.6117944)
10677395777,47.6125395,-122.3474837,4,crossing,,POINT (-122.3474837 47.6125395)
10677395778,47.6123494,-122.3477301,4,crossing,,POINT (-122.3477301 47.6123494)
10677395779,47.6124282,-122.3478922,4,crossing,,POINT (-122.3478922 47.6124282)
10677395780,47.6117665,-122.3468571,4,crossing,,POINT (-122.3468571 47.6117665)
10677395781,47.6120273,-122.3479796,4,crossing,,POINT (-122.3479796 47.6120273)
10677395782,47.6121251,-122.3481582,4,crossing,,POINT (-122.3481582 47.6121251)
10677395783,47.6121304,-122.348331,4,crossing,,POINT (-122.348331 47.6121304)
10677395784,47.6120362,-122.3483877,4,crossing,,POINT (-122.3483877 47.6120362)
10677395785,47.6116578,-122.3493228,4,crossing,,POINT (-122.3493228 47.6116578)
10677395786,47.6119698,-122.3498719,4,crossing,,POINT (-122.3498719 47.6119698)
10677395788,47.6108478,-122.3475381,4,crossing,,POINT (-122.3475381 47.6108478)
10677395789,47.6109035,-122.3474646,4,crossing,,POINT (-122.3474646 47.6109035)
10677485660,47.6133605,-122.3467037,3,,,POINT (-122.3467037 47.6133605)
10677485664,47.6127803,-122.3473182,4,crossing,,POINT (-122.3473182 47.6127803)
10677485665,47.6134723,-122.3464262,4,crossing,,POINT (-122.3464262 47.6134723)
10677485668,47.6132604,-122.3465523,3,,,POINT (-122.3465523 47.6132604)
10677485669,47.6135026,-122.3465145,3,,,POINT (-122.3465145 47.6135026)
10677485671,47.6132956,-122.3466211,4,crossing,,POINT (-122.3466211 47.6132956)
10677485672,47.6134274,-122.3466095,4,crossing,,POINT (-122.3466095 47.6134274)
10677485673,47.6133414,-122.3464635,4,crossing,,POINT (-122.3464635 47.6133414)
10677485676,47.6133963,-122.3463484,3,,,POINT (-122.3463484 47.6133963)
10677485677,47.6140313,-122.3458402,3,,,POINT (-122.3458402 47.6140313)
10677485678,47.6140176,-122.3458166,3,,,POINT (-122.3458166 47.6140176)
10677485680,47.6139243,-122.3456656,3,,,POINT (-122.3456656 47.6139243)
10677485681,47.6139262,-122.3456538,3,,,POINT (-122.3456538 47.6139262)
10677485684,47.6139753,-122.3457453,4,crossing,,POINT (-122.3457453 47.6139753)
10677485687,47.6140708,-122.3454806,4,,,POINT (-122.3454806 47.6140708)
10677485689,47.6141633,-122.3456411,4,,,POINT (-122.3456411 47.6141633)
10677485690,47.6141108,-122.3455653,4,crossing,,POINT (-122.3455653 47.6141108)
10677485692,47.6139797,-122.3455858,4,crossing,,POINT (-122.3455858 47.6139797)
10677485694,47.6140823,-122.3457604,4,crossing,,POINT (-122.3457604 47.6140823)
10677485695,47.6143101,-122.3463206,4,crossing,,POINT (-122.3463206 47.6143101)
10677485696,47.6137512,-122.3461794,4,crossing,,POINT (-122.3461794 47.6137512)
10677485697,47.613655,-122.3460138,4,crossing,,POINT (-122.3460138 47.613655)
10677485698,47.6136706,-122.3468009,4,crossing,,POINT (-122.3468009 47.6136706)
10677485699,47.6137798,-122.3469872,4,crossing,,POINT (-122.3469872 47.6137798)
10677485700,47.6130108,-122.3468803,4,crossing,,POINT (-122.3468803 47.6130108)
10677485701,47.6130931,-122.3470302,4,crossing,,POINT (-122.3470302 47.6130931)
10677485702,47.6134284,-122.3484173,4,crossing,,POINT (-122.3484173 47.6134284)
10677485703,47.6130878,-122.3481998,4,crossing,,POINT (-122.3481998 47.6130878)
10677485704,47.6132032,-122.3483958,4,crossing,,POINT (-122.3483958 47.6132032)
10677512166,47.614742,-122.3446309,3,,,POINT (-122.3446309 47.614742)
10677512167,47.6147749,-122.3447052,4,crossing,,POINT (-122.3447052 47.6147749)
10677512168,47.6146313,-122.344891,4,crossing,,POINT (-122.344891 47.6146313)
10677512169,47.6146543,-122.344723,4,crossing,,POINT (-122.344723 47.6146543)
10677512170,47.6147605,-122.3448979,4,crossing,,POINT (-122.3448979 47.6147605)
10677512177,47.6154092,-122.3437561,3,,,POINT (-122.3437561 47.6154092)
10677512183,47.6152839,-122.3440443,4,crossing,,POINT (-122.3440443 47.6152839)
10677512184,47.6154514,-122.3438283,4,crossing,,POINT (-122.3438283 47.6154514)
10677512185,47.6153975,-122.3437364,3,,,POINT (-122.3437364 47.6153975)
10677512186,47.6147383,-122.3426253,3,,,POINT (-122.3426253 47.6147383)
10677512187,47.6153138,-122.3438549,4,crossing,,POINT (-122.3438549 47.6153138)
10677512189,47.6154266,-122.3440467,4,crossing,,POINT (-122.3440467 47.6154266)
10677512192,47.6159081,-122.3431102,3,,,POINT (-122.3431102 47.6159081)
10677512194,47.6159181,-122.3431259,3,,,POINT (-122.3431259 47.6159181)
10677512195,47.6161583,-122.3430455,3,,,POINT (-122.3430455 47.6161583)
10677512198,47.6159468,-122.343189,4,crossing,,POINT (-122.343189 47.6159468)
10677512199,47.6161052,-122.3431223,4,crossing,,POINT (-122.3431223 47.6161052)
10677512200,47.6160458,-122.3432189,4,crossing,,POINT (-122.3432189 47.6160458)
10677512201,47.616021,-122.3429778,4,crossing,,POINT (-122.3429778 47.616021)
10677512202,47.6159577,-122.343072,4,crossing,,POINT (-122.343072 47.6159577)
10677512203,47.6161088,-122.342979,4,crossing,,POINT (-122.342979 47.6161088)
10677532905,47.6126752,-122.3474552,4,crossing,,POINT (-122.3474552 47.6126752)
10677614706,47.6163245,-122.3425721,4,crossing,,POINT (-122.3425721 47.6163245)
10677614707,47.6161909,-122.3427489,4,crossing,,POINT (-122.3427489 47.6161909)
10677614708,47.6156635,-122.343427,4,crossing,,POINT (-122.343427 47.6156635)
10677614709,47.6157629,-122.343595,4,crossing,,POINT (-122.343595 47.6157629)
10677614710,47.6149976,-122.3442974,4,crossing,,POINT (-122.3442974 47.6149976)
10677614711,47.6150955,-122.3444624,4,crossing,,POINT (-122.3444624 47.6150955)
10677614712,47.6151815,-122.3458235,4,crossing,,POINT (-122.3458235 47.6151815)
10677614713,47.6144314,-122.3453108,4,crossing,,POINT (-122.3453108 47.6144314)
10677614714,47.6143353,-122.3451466,4,crossing,,POINT (-122.3451466 47.6143353)
10677706181,47.6167213,-122.3420378,3,,,POINT (-122.3420378 47.6167213)
10677706182,47.6167352,-122.3420323,3,,,POINT (-122.3420323 47.6167352)
10677706184,47.6168151,-122.3422211,3,,,POINT (-122.3422211 47.6168151)
10677706188,47.6166139,-122.3423256,4,crossing,,POINT (-122.3423256 47.6166139)
10677706190,47.6167511,-122.3423141,4,crossing,,POINT (-122.3423141 47.6167511)
10677706191,47.6167732,-122.3421173,4,crossing,,POINT (-122.3421173 47.6167732)
10677706193,47.616646,-122.3421354,4,crossing,,POINT (-122.3421354 47.616646)
10677706199,47.6173394,-122.3415338,3,,,POINT (-122.3415338 47.6173394)
10677706203,47.6174799,-122.3413705,3,,,POINT (-122.3413705 47.6174799)
10677708612,47.6174012,-122.3411739,4,,,POINT (-122.3411739 47.6174012)
