,edge_id,u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,service,access,buffer_day,buffer_night,buffer_blended_day,buffer_blended_night,day_notes,night_notes,density_day,density_night,light_score,buffer_light,density_light,buffer_day_final_score,buffer_night_final_score,density_day_final_score,density_night_final_score,,AccessScore_slope
2174,2174,11080212190,8018004519,0,860292625,,,footway,,FALSE,FALSE,30.401,"LINESTRING (-122.3171284 47.5979937, -122.317127 47.5982671)",,,,0,0,0,0,"{'Narcotics': {'count': 48, 'last_at': '2025-07-30 12:47:00'}, 'Property Offenses': {'count': 12, 'last_at': '2025-05-04 16:57:00'}, 'Weapon Law Violation': {'count': 3, 'last_at': '2025-03-15 16:12:00'}, 'Robbery': {'count': 2, 'last_at': '2025-07-16 10:59:00'}, 'Larceny': {'count': 1, 'last_at': '2025-02-01 07:59:00'}, 'Arson': {'count': 1, 'last_at': '2025-01-21 12:11:00'}, 'Assault': {'count': 1, 'last_at': '2024-08-16 07:00:00'}, 'Fraud/Bribery': {'count': 1, 'last_at': '2025-07-23 17:12:00'}}","{'Narcotics': {'count': 14, 'last_at': '2025-07-30 20:40:00'}, 'Property Offenses': {'count': 5, 'last_at': '2024-12-23 20:08:00'}, 'Weapon Law Violation': {'count': 4, 'last_at': '2025-06-19 00:00:00'}, 'Larceny': {'count': 3, 'last_at': '2025-02-01 00:01:00'}, 'Assault': {'count': 2, 'last_at': '2025-02-15 19:11:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-05-27 23:01:00'}, 'Fraud/Bribery': {'count': 1, 'last_at': '2024-11-12 01:21:00'}, 'Robbery': {'count': 1, 'last_at': '2025-02-03 00:00:00'}}",0.6117648208006328,0.6155855306361557,0.06578731,0,0.6236850738174479,0,0,0.45799903305509504,0.4602914589564088,,0.791195647
2175,2175,11080212190,6584442114,0,701121117,,,service,,FALSE,FALSE,36.801,"LINESTRING (-122.3171284 47.5979937, -122.317089 47.5979937, -122.3167727 47.5979935, -122.3167735 47.5980846)",,driveway,,0.9435248853223428,0.9897691400971225,0.9394325413611918,0.9671790942260596,"{'Property Offenses': {'count': 3, 'last_at': '2025-01-15 13:30:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-01-23 06:22:00'}, 'Larceny': {'count': 1, 'last_at': '2025-02-01 07:59:00'}, 'Arson': {'count': 1, 'last_at': '2025-01-21 12:11:00'}}","{'Assault': {'count': 1, 'last_at': '2024-08-16 04:50:00'}, 'Larceny': {'count': 1, 'last_at': '2025-02-01 00:01:00'}, 'Property Offenses': {'count': 1, 'last_at': '2024-12-13 02:08:00'}}",0.708981528,0.7279054959292265,0,0.9897691400971225,0.7279054959292265,0.9394325413611918,0.9671790942260596,0.6001437264979457,0.6114981071797285,,0.917628095
2176,2176,11080212190,8018004524,0,860292625,,,footway,,FALSE,TRUE,45.652,"LINESTRING (-122.3171284 47.5979937, -122.3171299 47.5975973, -122.3171241 47.5975837)",,,,0.009224124,0.8467984488162326,0,0.45048809851785715,"{'Narcotics': {'count': 12, 'last_at': '2025-05-22 09:20:00'}, 'Larceny': {'count': 4, 'last_at': '2025-08-01 07:00:00'}, 'Property Offenses': {'count': 4, 'last_at': '2025-01-15 13:30:00'}, 'Weapon Law Violation': {'count': 2, 'last_at': '2024-12-18 10:00:00'}, 'Arson': {'count': 1, 'last_at': '2025-01-21 12:11:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-01-25 15:07:00'}}","{'Narcotics': {'count': 5, 'last_at': '2025-01-28 18:54:00'}, 'Disorderly Conduct': {'count': 2, 'last_at': '2024-12-26 20:00:00'}, 'Assault': {'count': 1, 'last_at': '2024-08-16 04:50:00'}, 'Larceny': {'count': 1, 'last_at': '2025-02-01 00:01:00'}, 'Property Offenses': {'count': 1, 'last_at': '2024-12-13 02:08:00'}, 'Robbery': {'count': 1, 'last_at': '2024-10-15 02:00:00'}}",0.7666260794971462,0.8101526840207995,0.043809690703583634,0.8542180444424152,0.8172511917227254,0,0.45048809851785715,0.690687153,0.716803116,,0.853762862
2177,2177,11082266244,11082266293,0,874910923,,,footway,,FALSE,TRUE,38.107,"LINESTRING (-122.3114931 47.5982567, -122.3114936 47.597914)",,,,1,1,1,1,{},{},0.9756362636411317,0.9763014740913121,0.026241898,1,0.9814254747950741,1,1,0.9661568532776564,0.9665559795477647,,0.852125362
2178,2178,11082266244,11082266257,0,"[874910920, 862844558]",,,footway,,FALSE,TRUE,8.017,"LINESTRING (-122.3114931 47.5982567, -122.3115241 47.5982659, -122.3115971 47.5982642)",,,,1,1,1,1,{},{},0.9688483317016947,0.9665681470077327,0,1,0.9665681470077327,1,1,0.9554755905047878,0.9541074796884106,,0.100460427
2179,2179,11082266244,8144145468,0,876362454,,,footway,,FALSE,FALSE,1.636,"LINESTRING (-122.3114931 47.5982567, -122.3114854 47.5982623, -122.3114749 47.5982623)",,,,1,1,1,1,{},{},0.970340028,0.9680821490661654,0,1,0.9680821490661654,1,1,0.9575728880691371,0.9562181604432338,,0
2180,2180,11082266246,53130027,0,49394452,2,South Jackson Place,residential,20 mph,FALSE,TRUE,7.123,"LINESTRING (-122.311489 47.5988098, -122.311584 47.5988102)",,,,0.9745138399392191,0.7259678039943414,0.8649009615369556,0.71577334,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.961841372,0.9045798576012807,0.14039028499227854,0.7463515693739382,0.9299787024026644,0.8649009615369556,0.71577334,0.9236733146514012,0.8893164062456362,,0.996896019
2181,2181,11082266246,11082266253,0,"[1242280820, 874910919]",,,footway,,FALSE,FALSE,43.411,"LINESTRING (-122.311489 47.5988098, -122.3114895 47.5987851, -122.3114917 47.5984194)",,,,0.9376918081542874,0.8947881229611165,0.895607057,0.8698648462228316,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 2, 'last_at': '2025-06-12 06:26:00'}}","{'Larceny': {'count': 2, 'last_at': '2024-12-31 00:12:00'}, 'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9622664480166296,0.9215238239663731,0.023035636129091704,0.8989105256837496,0.9257694014650089,0.895607057,0.8698648462228316,0.9308759776031789,0.9064304031730249,,0.964631597
2182,2182,11082266246,11082266247,0,"[1242280819, 1242280820]",,,footway,,FALSE,TRUE,10.775,"LINESTRING (-122.311489 47.5988098, -122.3114896 47.5988449, -122.3114892 47.5989067)",,,,0.9831519333537873,0.8188462800790435,0.9106904453854047,0.8121070534205583,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9642746160911795,0.9024817838711392,0.092807425,0.8340452829575409,0.9192331858919494,0.9106904453854047,0.8121070534205583,0.9252673296396352,0.88819163,,0.992541924
2183,2183,11082266247,5440514359,0,564754818,,,service,,FALSE,TRUE,7.108,"LINESTRING (-122.3114892 47.5989067, -122.311584 47.5989068)",,,,0.9744600565401038,0.7253895143291635,0.8646158622717692,0.715173537,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9660591970322961,0.8978925011967716,0,0.7253895143291635,0.8978925011967716,0.8646158622717692,0.715173537,0.9252161975110048,0.88431618,,0.99735321
2184,2184,11082266247,8144145463,0,1242280819,,,footway,,FALSE,TRUE,26.887,"LINESTRING (-122.3114892 47.5989067, -122.311488 47.5991485)",,,,0.9932481155163111,0.7524257990163419,0.8942184351228478,0.7497250452228663,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Narcotics': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9728518859603259,0.8997394171297508,0.037192695,0.758022748,0.906432164,0.8942184351228478,0.7497250452228663,0.9327476528122263,0.8888801715138812,,0.980568101
2185,2185,11082266247,11082266246,0,"[1242280819, 1242280820]",,,footway,,FALSE,FALSE,10.775,"LINESTRING (-122.3114892 47.5989067, -122.3114896 47.5988449, -122.311489 47.5988098)",,,,0.9831519333537873,0.8188462800790435,0.9106904453854047,0.8121070534205583,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9642746160911795,0.9024817838711392,0.092807425,0.8340452829575409,0.9192331858919494,0.9106904453854047,0.8121070534205583,0.9252673296396352,0.88819163,,0.992541924
2186,2186,11082266248,53130027,0,49394452,2,South Jackson Place,residential,20 mph,FALSE,FALSE,8.698,"LINESTRING (-122.3117 47.5988108, -122.311584 47.5988102)",,,,0.9791287746478567,0.7755884879112088,0.8893641698123402,0.7672399977703516,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9611346063515002,0.9040013613795158,0,0.7755884879112088,0.9040013613795158,0.8893641698123402,0.7672399977703516,0.9227351509033065,0.8884552039201159,,0.953378252
2187,2187,11082266248,5440514367,0,49394452,2,South Jackson Place,residential,20 mph,FALSE,TRUE,91.314,"LINESTRING (-122.3117 47.5988108, -122.312228 47.5988134, -122.3129178 47.598816)",,,,0.9980119377301078,0.9625413919784473,0.9830284945214867,0.9617461670704904,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Larceny': {'count': 2, 'last_at': '2024-12-31 00:12:00'}, 'Motor Vehicle Theft': {'count': 1, 'last_at': '2024-09-21 19:00:00'}, 'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9590610231193135,0.9156655828524427,0.021902446503274418,0.9667577942474465,0.9196766461411058,0.9830284945214867,0.9617461670704904,0.9253272562602906,0.8992899921001681,,0
2188,2188,11082266248,8038226493,0,"[1242280817, 1242280818]",,,footway,,FALSE,FALSE,37.195,"LINESTRING (-122.3117 47.5988108, -122.3117007 47.5988482, -122.3117003 47.5991453)",,,,0.995119292,0.8210370334225671,0.9235341057977688,0.8190847503940638,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Narcotics': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9671095487950702,0.9016765345442174,0.026885334050275576,0.8254518044048096,0.9065249095115205,0.9235341057977688,0.8190847503940638,0.9277801626127571,0.8885203540622454,,0.874760335
2189,2189,11082266248,8038226486,0,"[1242280818, 862844565]",,,footway,,FALSE,TRUE,44.425,"LINESTRING (-122.3117 47.5988108, -122.3117018 47.5987837, -122.311701 47.5984113)",,,,0.9391139917565734,0.8971895825743395,0.8979898247863092,0.8728351792769689,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 2, 'last_at': '2025-06-12 06:26:00'}}","{'Larceny': {'count': 2, 'last_at': '2024-12-31 00:12:00'}, 'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9600319167535282,0.9200431200118792,0,0.8971895825743395,0.9200431200118792,0.8979898247863092,0.8728351792769689,0.9280491647582798,0.9040558867132904,,0.879109295
2190,2190,11082266250,8038207782,0,862844561,,,footway,,FALSE,TRUE,106.286,"LINESTRING (-122.3117187 47.5984054, -122.3131362 47.5984079)",,,,0.7884814004114742,0.8771203378409245,0.739329536,0.7925128980055142,"{'Property Offenses': {'count': 5, 'last_at': '2025-06-16 17:30:00'}, 'Narcotics': {'count': 4, 'last_at': '2025-07-11 12:08:00'}, 'Larceny': {'count': 4, 'last_at': '2025-06-12 06:26:00'}, 'DUI': {'count': 1, 'last_at': '2024-08-14 13:47:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-02-02 15:27:00'}}","{'Larceny': {'count': 3, 'last_at': '2025-04-28 19:07:00'}, 'Property Offenses': {'count': 2, 'last_at': '2025-06-18 01:00:00'}, 'Narcotics': {'count': 2, 'last_at': '2025-03-10 18:20:00'}, 'Disorderly Conduct': {'count': 1, 'last_at': '2025-07-11 00:38:00'}, 'DUI': {'count': 1, 'last_at': '2025-05-01 19:05:00'}, 'Motor Vehicle Theft': {'count': 1, 'last_at': '2024-12-30 19:00:00'}}",0.9034020332736381,0.8695380313886614,0.028225730575993074,0.8820718103086488,0.8744467006285724,0.739329536,0.7925128980055142,0.8512172458291026,0.8308988446981166,,0.870390426
2191,2191,11082266250,8038226486,0,862844561,,,footway,,FALSE,FALSE,1.676,"LINESTRING (-122.3117187 47.5984054, -122.3117099 47.5984054, -122.311703 47.5984075, -122.311701 47.5984113)",,,,0.11453941955737212,0.6863642226202569,0,0.3321799904432057,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.9590845083299124,0.949097479,0,0.6863642226202569,0.949097479,0,0.3321799904432057,0.9387235,0.9327312823109889,,0.051307847
2192,2192,11082266250,11082266258,0,"[1193886298, 862844563]",,,footway,,FALSE,"[False, True]",8.297,"LINESTRING (-122.3117187 47.5984054, -122.3116995 47.598382, -122.3117033 47.5983342)",,,,0.8211363224271611,0.9366453461626553,0.7957944608922232,0.8650998751335197,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.9602460942443226,0.9524836908011565,0,0.9366453461626553,0.9524836908011565,0.7957944608922232,0.8650998751335197,0.9412395705647852,0.9365821284988856,,0.257518089
2193,2193,11082266253,11082266246,0,"[1242280820, 874910919]",,,footway,,FALSE,TRUE,43.411,"LINESTRING (-122.3114917 47.5984194, -122.3114895 47.5987851, -122.311489 47.5988098)",,,,0.9376918081542874,0.8947881229611165,0.895607057,0.8698648462228316,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 2, 'last_at': '2025-06-12 06:26:00'}}","{'Larceny': {'count': 2, 'last_at': '2024-12-31 00:12:00'}, 'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9622664480166296,0.9215238239663731,0.023035636129091704,0.8989105256837496,0.9257694014650089,0.895607057,0.8698648462228316,0.9308759776031789,0.9064304031730249,,0.964631597
2194,2194,11082266253,11082266254,0,876362453,,,footway,,FALSE,FALSE,2.95,"LINESTRING (-122.3114917 47.5984194, -122.3114917 47.5984123, -122.3114893 47.5984072, -122.3114803 47.5984052, -122.3114689 47.5984052)",,,,0.496938328,0.8218123515632375,0.42566326848229696,0.6205876827060383,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.96336274,0.9524212769008721,0,0.8218123515632375,0.9524212769008721,0.42566326848229696,0.6205876827060383,0.9443312505464488,0.937766373,,0.852115019
2195,2195,11082266253,11082266259,0,"[1193886299, 862844564]",,,footway,,FALSE,"[False, True]",8.357,"LINESTRING (-122.3114917 47.5984194, -122.3115235 47.5984014, -122.3115934 47.5984029)",,,,0.8224204938588197,0.937100208,0.7972605770040416,0.8660684054065829,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.9622483862039564,0.9514893150172955,0,0.937100208,0.9514893150172955,0.7972605770040416,0.8660684054065829,0.9428441122108746,0.936388669,,0.758385913
2196,2196,11082266254,11082266260,0,"[874910921, 874910922]",,,footway,,FALSE,"[False, True]",7.885999999999999,"LINESTRING (-122.3114689 47.5984052, -122.311486 47.5983788, -122.3114877 47.5983367)",,,,0.8118143630710316,0.9333434487841175,0.7851517425846786,0.8580691940125301,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.9650323103716654,0.956620359,0,0.9333434487841175,0.956620359,0.7851517425846786,0.8580691940125301,0.9476804538444258,0.9426332828305671,,0.524139327
2197,2197,11082266254,11082266253,0,876362453,,,footway,,FALSE,TRUE,2.95,"LINESTRING (-122.3114689 47.5984052, -122.3114803 47.5984052, -122.3114893 47.5984072, -122.3114917 47.5984123, -122.3114917 47.5984194)",,,,0.496938328,0.8218123515632375,0.42566326848229696,0.6205876827060383,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.96336274,0.9524212769008721,0,0.8218123515632375,0.9524212769008721,0.42566326848229696,0.6205876827060383,0.9443312505464488,0.937766373,,0.852115019
2198,2198,11082266257,281496281,0,995035801,2,16th Avenue South,residential,20 mph,FALSE,FALSE,38.93,"LINESTRING (-122.3115971 47.5982642, -122.3115992 47.5979141)",,,,1,1,1,1,{},{},0.972306091,0.9721571890563914,0,1,0.9721571890563914,1,1,0.9611689664247176,0.9610796253772558,,0.729706161
2199,2199,11082266257,9188436135,0,995035801,2,16th Avenue South,residential,20 mph,FALSE,TRUE,2.691,"LINESTRING (-122.3115971 47.5982642, -122.3115974 47.5982884)",,,,1,1,1,1,{},{},0.9666608308544996,0.963852487,0,1,0.963852487,1,1,0.952201826,0.9505168198026959,,0
2200,2200,11082266257,11082266244,0,"[874910920, 862844558]",,,footway,,FALSE,FALSE,8.017,"LINESTRING (-122.3115971 47.5982642, -122.3115241 47.5982659, -122.3114931 47.5982567)",,,,1,1,1,1,{},{},0.9688483317016947,0.9665681470077327,0,1,0.9665681470077327,1,1,0.9554755905047878,0.9541074796884106,,0.100460427
2201,2201,11082266257,8038207771,0,"[1193886296, 862844558]",,,footway,,FALSE,TRUE,8.165,"LINESTRING (-122.3115971 47.5982642, -122.3116682 47.5982625, -122.3117031 47.5982528)",,,,1,1,1,1,{},{},0.9658675742638347,0.9638158593858147,0,1,0.9638158593858147,1,1,0.9513939180181606,0.9501628890913486,,0.115917762
2202,2202,11082266258,9188436136,0,995035802,2,South King Street,residential,20 mph,FALSE,FALSE,2.819,"LINESTRING (-122.3117033 47.5983342, -122.3116657 47.5983343)",,,,1,1,1,1,{},{},0.9621040413632763,0.9567273926889818,0,1,0.9567273926889818,1,1,0.944794998,0.9415690092342923,,0
2203,2203,11082266258,281496396,0,995035802,2,South King Street,residential,20 mph,FALSE,TRUE,76.13,"LINESTRING (-122.3117033 47.5983342, -122.3127186 47.5983303)",,,,0.9865385736501168,0.9973385635702614,0.9854739990782213,0.9919539930303081,"{'Property Offenses': {'count': 3, 'last_at': '2024-12-14 10:30:00'}, 'Larceny': {'count': 2, 'last_at': '2025-04-04 14:35:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2024-08-24 20:15:00'}, 'Motor Vehicle Theft': {'count': 1, 'last_at': '2024-12-30 19:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-10-08 19:30:00'}}",0.9161919733616596,0.9005157607847019,0.026270852489163277,1,0.9052472241278501,0.9854739990782213,0.9919539930303081,0.8763982776755403,0.8669925501293657,,0.835193692
2204,2204,11082266258,11082266250,0,"[1193886298, 862844563]",,,footway,,FALSE,"[False, True]",8.297,"LINESTRING (-122.3117033 47.5983342, -122.3116995 47.598382, -122.3117187 47.5984054)",,,,0.8211363224271611,0.9366453461626553,0.7957944608922232,0.8650998751335197,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.9602460942443226,0.9524836908011565,0,0.9366453461626553,0.9524836908011565,0.7957944608922232,0.8650998751335197,0.9412395705647852,0.9365821284988856,,0.257518089
2205,2205,11082266258,8038207772,0,"[862844563, 1193886295]",,,footway,,FALSE,TRUE,8.088000000000001,"LINESTRING (-122.3117033 47.5983342, -122.311707 47.5982872, -122.3117239 47.5982642)",,,,1,1,1,1,{},{},0.9630062258404827,0.9595280416491471,0,1,0.9595280416491471,1,1,0.9468174425001415,0.9447305319853402,,0.530055315
2206,2206,11082266259,53166922,0,6506833,2,16th Avenue South,residential,20 mph,FALSE,FALSE,3.081,"LINESTRING (-122.3115934 47.5984029, -122.3115944 47.5983752)",,,,0.5183278374482816,0.8293886520972251,0.45008329828717164,0.6367197870765378,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.9617439241423326,0.9524683076316179,0,0.8293886520972251,0.9524683076316179,0.45008329828717164,0.6367197870765378,0.9427312471949797,0.9371658772885509,,0.462624065
2207,2207,11082266259,53130027,0,6506833,2,16th Avenue South,residential,20 mph,FALSE,TRUE,45.295,"LINESTRING (-122.3115934 47.5984029, -122.311584 47.5988102)",,,,0.940283455,0.8991643052404246,0.8999491768656979,0.8752776871482357,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 2, 'last_at': '2025-06-12 06:26:00'}}","{'Larceny': {'count': 2, 'last_at': '2024-12-31 00:12:00'}, 'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9612227486409542,0.927220252,0,0.8991643052404246,0.927220252,0.8999491768656979,0.8752776871482357,0.9321108494138934,0.9117093513887298,,0.897904924
2208,2208,11082266259,11082266253,0,"[1193886299, 862844564]",,,footway,,FALSE,"[False, True]",8.357,"LINESTRING (-122.3115934 47.5984029, -122.3115235 47.5984014, -122.3114917 47.5984194)",,,,0.8224204938588197,0.937100208,0.7972605770040416,0.8660684054065829,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.9622483862039564,0.9514893150172955,0,0.937100208,0.9514893150172955,0.7972605770040416,0.8660684054065829,0.9428441122108746,0.936388669,,0.758385913
2209,2209,11082266259,8038226486,0,"[862844561, 862844562, 862844564]",,,footway,,FALSE,TRUE,8.268,"LINESTRING (-122.3115934 47.5984029, -122.3116658 47.5984044, -122.3116838 47.5984112, -122.311701 47.5984113)",,,,0.8205089582944068,0.9364231297909471,0.7950782102107857,0.8646267131087099,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.9598661667962541,0.949588971,0,0.9364231297909471,0.949588971,0.7950782102107857,0.8646267131087099,0.9397017551729018,0.9335354376601206,,0.614747625
2210,2210,11082266260,9188436134,0,749863323,2,South King Street,residential,20 mph,FALSE,TRUE,3.719,"LINESTRING (-122.3114877 47.5983367, -122.3115373 47.5983369)",,,,1,1,1,1,{},{},0.9658915957153472,0.9599059752773995,0,1,0.9599059752773995,1,1,0.949853986,0.9462626135635384,,0.108067353
2211,2211,11082266260,11082266254,0,"[874910921, 874910922]",,,footway,,FALSE,"[False, True]",7.885999999999999,"LINESTRING (-122.3114877 47.5983367, -122.311486 47.5983788, -122.3114689 47.5984052)",,,,0.8118143630710316,0.9333434487841175,0.7851517425846786,0.8580691940125301,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.9650323103716654,0.956620359,0,0.9333434487841175,0.956620359,0.7851517425846786,0.8580691940125301,0.9476804538444258,0.9426332828305671,,0.524139327
2212,2212,11082266260,8144145468,0,"[1193886297, 874910921]",,,footway,,FALSE,TRUE,8.501000000000001,"LINESTRING (-122.3114877 47.5983367, -122.3114898 47.5982862, -122.3114749 47.5982623)",,,,1,1,1,1,{},{},0.9686482097107756,0.9647447853475516,0,1,0.9647447853475516,1,1,0.9545461238497962,0.9522040692318618,,0.483763739
2213,2213,11082266293,281496281,0,25807591,,,service,,FALSE,TRUE,7.918,"LINESTRING (-122.3114936 47.597914, -122.3115992 47.5979141)",,,,1,1,1,1,{},{},0.9791813374725372,0.9818934028599678,0.1262945188178833,1,1,1,1,0.9719386986165244,0.9735659378489827,,0.996969299
