y,x,street_count,highway,ref,geometry
47.6185805,-122.3483839,3,,,POINT (-122.3483839 47.6185805)
47.6183364,-122.3479716,3,,,POINT (-122.3479716 47.6183364)
47.6178916,-122.3479597,4,crossing,,POINT (-122.3479597 47.6178916)
47.617851,-122.3481478,4,crossing,,POINT (-122.3481478 47.617851)
47.6177304,-122.3481644,4,crossing,,POINT (-122.3481644 47.6177304)
47.6177362,-122.3479556,4,crossing,,POINT (-122.3479556 47.6177362)
47.6182551,-122.3477667,4,crossing,,POINT (-122.3477667 47.6182551)
47.6184989,-122.348246,4,crossing,,POINT (-122.348246 47.6184989)
47.6160893,-122.3501069,4,crossing,,POINT (-122.3501069 47.6160893)
47.6166115,-122.3502384,4,crossing,,POINT (-122.3502384 47.6166115)
47.6161928,-122.3502836,4,crossing,,POINT (-122.3502836 47.6161928)
47.6168502,-122.3494271,4,crossing,,POINT (-122.3494271 47.6168502)
47.6167533,-122.3492615,4,crossing,,POINT (-122.3492615 47.6167533)
47.6174167,-122.3483843,4,crossing,,POINT (-122.3483843 47.6174167)
47.6175239,-122.3485645,4,crossing,,POINT (-122.3485645 47.6175239)
47.6136139,-122.3528968,3,,,POINT (-122.3528968 47.6136139)
47.6136143,-122.3534915,3,,,POINT (-122.3534915 47.6136143)
47.6134187,-122.3523021,4,crossing,,POINT (-122.3523021 47.6134187)
47.6133997,-122.3520888,4,crossing,,POINT (-122.3520888 47.6133997)
47.6132715,-122.3520368,4,crossing,,POINT (-122.3520368 47.6132715)
47.6139848,-122.3513357,4,crossing,,POINT (-122.3513357 47.6139848)
47.6138812,-122.3513454,4,crossing,,POINT (-122.3513454 47.6138812)
47.6138563,-122.3514908,4,crossing,,POINT (-122.3514908 47.6138563)
47.6139788,-122.3515151,4,crossing,,POINT (-122.3515151 47.6139788)
47.6139451,-122.3512422,3,,,POINT (-122.3512422 47.6139451)
47.6139344,-122.3512557,3,,,POINT (-122.3512557 47.6139344)
47.6145711,-122.3507128,3,,,POINT (-122.3507128 47.6145711)
47.6145254,-122.3506274,4,crossing,,POINT (-122.3506274 47.6145254)
47.6142135,-122.3509007,4,crossing,,POINT (-122.3509007 47.6142135)
47.6145982,-122.3503875,3,,,POINT (-122.3503875 47.6145982)
47.6146172,-122.3503633,3,,,POINT (-122.3503633 47.6146172)
47.6147175,-122.350535,3,,,POINT (-122.350535 47.6147175)
47.6146312,-122.3506009,4,crossing,,POINT (-122.3506009 47.6146312)
47.6146477,-122.3504742,4,crossing,,POINT (-122.3504742 47.6146477)
47.6145478,-122.3504599,4,crossing,,POINT (-122.3504599 47.6145478)
47.6152048,-122.3496367,4,crossing,,POINT (-122.3496367 47.6152048)
47.6151971,-122.3497694,4,crossing,,POINT (-122.3497694 47.6151971)
47.6152874,-122.3497771,4,crossing,,POINT (-122.3497771 47.6152874)
47.6153124,-122.349621,4,crossing,,POINT (-122.349621 47.6153124)
47.6142521,-122.3539568,4,crossing,,POINT (-122.3539568 47.6142521)
47.6141182,-122.3537344,4,crossing,,POINT (-122.3537344 47.6141182)
47.6143101,-122.3510622,4,crossing,,POINT (-122.3510622 47.6143101)
47.6148869,-122.3500308,4,crossing,,POINT (-122.3500308 47.6148869)
47.6149822,-122.3501923,4,crossing,,POINT (-122.3501923 47.6149822)
47.6155381,-122.3499676,4,crossing,,POINT (-122.3499676 47.6155381)
47.615657,-122.3501634,4,crossing,,POINT (-122.3501634 47.615657)
47.6159079,-122.3490085,3,,,POINT (-122.3490085 47.6159079)
47.6160545,-122.3488264,3,,,POINT (-122.3488264 47.6160545)
47.6158703,-122.348767,4,crossing,,POINT (-122.348767 47.6158703)
47.6160046,-122.34875,4,crossing,,POINT (-122.34875 47.6160046)
47.6158449,-122.3489505,4,crossing,,POINT (-122.3489505 47.6158449)
47.6159622,-122.3489219,4,crossing,,POINT (-122.3489219 47.6159622)
47.6166703,-122.347869,4,crossing,,POINT (-122.347869 47.6166703)
47.6165033,-122.348087,4,crossing,,POINT (-122.348087 47.6165033)
47.6166274,-122.348071,4,crossing,,POINT (-122.348071 47.6166274)
47.616525,-122.347896,4,crossing,,POINT (-122.347896 47.616525)
47.6171932,-122.347031,4,crossing,,POINT (-122.347031 47.6171932)
47.6173066,-122.3472231,4,crossing,,POINT (-122.3472231 47.6173066)
47.617323,-122.3469991,4,crossing,,POINT (-122.3469991 47.617323)
47.6171603,-122.3472143,4,crossing,,POINT (-122.3472143 47.6171603)
47.61792,-122.3464885,3,,,POINT (-122.3464885 47.61792)
47.617807,-122.3463551,4,crossing,,POINT (-122.3463551 47.617807)
47.6178995,-122.3461314,4,crossing,,POINT (-122.3461314 47.6178995)
47.6178205,-122.3462229,4,crossing,,POINT (-122.3462229 47.6178205)
47.6180499,-122.3463969,4,crossing,,POINT (-122.3463969 47.6180499)
47.6179569,-122.3464559,4,crossing,,POINT (-122.3464559 47.6179569)
47.617969,-122.3461449,4,crossing,,POINT (-122.3461449 47.617969)
47.618143,-122.3464102,4,crossing,,POINT (-122.3464102 47.618143)
47.6169662,-122.3476279,4,crossing,,POINT (-122.3476279 47.6169662)
47.6168692,-122.3474635,4,crossing,,POINT (-122.3474635 47.6168692)
47.6162037,-122.3483126,4,crossing,,POINT (-122.3483126 47.6162037)
47.6163086,-122.3484917,4,crossing,,POINT (-122.3484917 47.6163086)
47.6155455,-122.3491778,4,crossing,,POINT (-122.3491778 47.6155455)
47.6156464,-122.3493466,4,crossing,,POINT (-122.3493466 47.6156464)
47.6168721,-122.3477475,4,crossing,,POINT (-122.3477475 47.6168721)
47.6125132,-122.3525751,1,,,POINT (-122.3525751 47.6125132)
47.612674,-122.3511683,3,,,POINT (-122.3511683 47.612674)
47.6127171,-122.3512522,4,crossing,,POINT (-122.3512522 47.6127171)
47.6127651,-122.3510683,4,crossing,,POINT (-122.3510683 47.6127651)
47.6128784,-122.3512871,4,crossing,,POINT (-122.3512871 47.6128784)
47.6128697,-122.3510944,4,crossing,,POINT (-122.3510944 47.6128697)
47.6125715,-122.3512788,4,crossing,,POINT (-122.3512788 47.6125715)
47.6133658,-122.3506432,3,,,POINT (-122.3506432 47.6133658)
47.6134286,-122.3503919,4,crossing,,POINT (-122.3503919 47.6134286)
47.6134355,-122.3505621,4,crossing,,POINT (-122.3505621 47.6134355)
47.6133312,-122.3503823,4,crossing,,POINT (-122.3503823 47.6133312)
47.6133009,-122.3505576,4,crossing,,POINT (-122.3505576 47.6133009)
47.6140887,-122.3495348,4,crossing,,POINT (-122.3495348 47.6140887)
47.613996,-122.3495287,4,crossing,,POINT (-122.3495287 47.613996)
47.6139747,-122.3496829,4,crossing,,POINT (-122.3496829 47.6139747)
47.6140941,-122.3496938,4,crossing,,POINT (-122.3496938 47.6140941)
47.6137531,-122.3501312,4,crossing,,POINT (-122.3501312 47.6137531)
47.6136115,-122.3507112,4,crossing,,POINT (-122.3507112 47.6136115)
47.6147376,-122.3488359,4,crossing,,POINT (-122.3488359 47.6147376)
47.6146246,-122.3488388,4,crossing,,POINT (-122.3488388 47.6146246)
47.6146401,-122.3486692,4,crossing,,POINT (-122.3486692 47.6146401)
47.614755,-122.3486694,4,crossing,,POINT (-122.3486694 47.614755)
47.6154943,-122.347884,3,,,POINT (-122.347884 47.6154943)
47.6154339,-122.3477899,4,crossing,,POINT (-122.3477899 47.6154339)
47.6154068,-122.347998,4,crossing,,POINT (-122.347998 47.6154068)
47.6152807,-122.3479898,4,crossing,,POINT (-122.3479898 47.6152807)
47.6153045,-122.3478267,4,crossing,,POINT (-122.3478267 47.6153045)
47.6160014,-122.3472465,3,,,POINT (-122.3472465 47.6160014)
47.6159351,-122.3471372,4,crossing,,POINT (-122.3471372 47.6159351)
47.6160758,-122.3471351,4,crossing,,POINT (-122.3471351 47.6160758)
47.6161076,-122.3469132,4,crossing,,POINT (-122.3469132 47.6161076)
47.6159638,-122.3469445,4,crossing,,POINT (-122.3469445 47.6159638)
47.6157545,-122.3475568,4,crossing,,POINT (-122.3475568 47.6157545)
47.6156503,-122.347381,4,crossing,,POINT (-122.347381 47.6156503)
47.6149907,-122.3482464,4,crossing,,POINT (-122.3482464 47.6149907)
47.6150846,-122.3484036,4,crossing,,POINT (-122.3484036 47.6150846)
47.6149519,-122.3489811,4,crossing,,POINT (-122.3489811 47.6149519)
47.6144275,-122.3492644,4,crossing,,POINT (-122.3492644 47.6144275)
47.6143255,-122.3490943,4,crossing,,POINT (-122.3490943 47.6143255)
47.6167706,-122.3460518,4,crossing,,POINT (-122.3460518 47.6167706)
47.6167422,-122.3462729,4,crossing,,POINT (-122.3462729 47.6167422)
47.6166033,-122.3462686,4,crossing,,POINT (-122.3462686 47.6166033)
47.6166291,-122.3460826,4,crossing,,POINT (-122.3460826 47.6166291)
47.6174835,-122.3452903,3,,,POINT (-122.3452903 47.6174835)
47.6174285,-122.3451975,4,crossing,,POINT (-122.3451975 47.6174285)
47.6174483,-122.345368,4,crossing,,POINT (-122.345368 47.6174483)
47.617365,-122.3454598,4,crossing,,POINT (-122.3454598 47.617365)
47.6172693,-122.3454035,4,crossing,,POINT (-122.3454035 47.6172693)
47.6173366,-122.3451809,4,crossing,,POINT (-122.3451809 47.6173366)
47.6172579,-122.345278,4,crossing,,POINT (-122.345278 47.6172579)
47.6180933,-122.3443343,4,crossing,,POINT (-122.3443343 47.6180933)
47.6180847,-122.3445459,4,crossing,,POINT (-122.3445459 47.6180847)
47.6179226,-122.3445557,4,crossing,,POINT (-122.3445557 47.6179226)
47.6179648,-122.3443454,4,crossing,,POINT (-122.3443454 47.6179648)
47.616333,-122.3465456,4,crossing,,POINT (-122.3465456 47.616333)
47.6164191,-122.346693,4,crossing,,POINT (-122.346693 47.6164191)
47.6160076,-122.3452782,3,,,POINT (-122.3452782 47.6160076)
47.6162626,-122.3452321,3,,,POINT (-122.3452321 47.6162626)
47.6160994,-122.3454142,3,,,POINT (-122.3454142 47.6160994)
47.6162278,-122.3451421,4,crossing,,POINT (-122.3451421 47.6162278)
47.6161851,-122.3453349,4,crossing,,POINT (-122.3453349 47.6161851)
47.6160614,-122.3453556,4,crossing,,POINT (-122.3453556 47.6160614)
47.6160859,-122.3451669,4,crossing,,POINT (-122.3451669 47.6160859)
47.6167732,-122.3445811,3,,,POINT (-122.3445811 47.6167732)
47.6169369,-122.3443906,3,,,POINT (-122.3443906 47.6169369)
47.6168975,-122.344293,4,crossing,,POINT (-122.344293 47.6168975)
47.6168901,-122.3444449,4,crossing,,POINT (-122.3444449 47.6168901)
47.6168243,-122.3445255,4,crossing,,POINT (-122.3445255 47.6168243)
47.6167282,-122.344509,4,crossing,,POINT (-122.344509 47.6167282)
47.6167175,-122.3443442,4,crossing,,POINT (-122.3443442 47.6167175)
47.6167818,-122.3442638,4,crossing,,POINT (-122.3442638 47.6167818)
47.6175859,-122.3434229,4,crossing,,POINT (-122.3434229 47.6175859)
47.6174627,-122.3437838,3,,,POINT (-122.3437838 47.6174627)
47.6173504,-122.3435673,3,,,POINT (-122.3435673 47.6173504)
47.6176882,-122.3435042,3,,,POINT (-122.3435042 47.6176882)
47.6174329,-122.3434571,4,crossing,,POINT (-122.3434571 47.6174329)
47.617417,-122.3436795,4,crossing,,POINT (-122.3436795 47.617417)
47.6176042,-122.343743,4,crossing,,POINT (-122.343743 47.6176042)
47.617705,-122.3436013,4,crossing,,POINT (-122.3436013 47.617705)
47.6181202,-122.3428531,3,,,POINT (-122.3428531 47.6181202)
47.6180229,-122.3426625,3,,,POINT (-122.3426625 47.6180229)
47.618063,-122.3427536,4,crossing,,POINT (-122.3427536 47.618063)
47.6180813,-122.3426457,4,crossing,,POINT (-122.3426457 47.6180813)
47.6177679,-122.3430351,4,crossing,,POINT (-122.3430351 47.6177679)
47.6164332,-122.3447356,4,crossing,,POINT (-122.3447356 47.6164332)
47.6182042,-122.342745,3,,,POINT (-122.342745 47.6182042)
47.6181674,-122.3427924,4,crossing,,POINT (-122.3427924 47.6181674)
47.6128706,-122.3494436,4,crossing,,POINT (-122.3494436 47.6128706)
47.6128784,-122.3496187,4,crossing,,POINT (-122.3496187 47.6128784)
47.612773,-122.3494393,4,crossing,,POINT (-122.3494393 47.612773)
47.613564,-122.3486372,4,crossing,,POINT (-122.3486372 47.613564)
47.6134163,-122.3487538,4,crossing,,POINT (-122.3487538 47.6134163)
47.6135382,-122.3487582,4,crossing,,POINT (-122.3487582 47.6135382)
47.6134387,-122.3485903,4,crossing,,POINT (-122.3485903 47.6134387)
47.6141734,-122.3476406,3,,,POINT (-122.3476406 47.6141734)
47.6140232,-122.3478182,3,,,POINT (-122.3478182 47.6140232)
47.6140926,-122.3479466,4,crossing,,POINT (-122.3479466 47.6140926)
47.6142354,-122.3477109,4,crossing,,POINT (-122.3477109 47.6142354)
47.6146945,-122.3469828,3,,,POINT (-122.3469828 47.6146945)
47.6133667,-122.3486817,3,,,POINT (-122.3486817 47.6133667)
47.6133694,-122.3486782,3,,,POINT (-122.3486782 47.6133694)
47.6148922,-122.3468667,4,crossing,,POINT (-122.3468667 47.6148922)
47.6147411,-122.3470623,4,crossing,,POINT (-122.3470623 47.6147411)
47.6148478,-122.3470564,4,crossing,,POINT (-122.3470564 47.6148478)
47.6147523,-122.3468948,4,crossing,,POINT (-122.3468948 47.6147523)
47.6154216,-122.3460212,4,crossing,,POINT (-122.3460212 47.6154216)
47.6155666,-122.3459938,4,crossing,,POINT (-122.3459938 47.6155666)
47.6155365,-122.3462163,4,crossing,,POINT (-122.3462163 47.6155365)
47.615391,-122.3462238,4,crossing,,POINT (-122.3462238 47.615391)
47.6141987,-122.3479198,4,crossing,,POINT (-122.3479198 47.6141987)
47.6140911,-122.3477373,4,crossing,,POINT (-122.3477373 47.6140911)
47.6138772,-122.3475726,4,crossing,,POINT (-122.3475726 47.6138772)
47.613103,-122.3490204,4,crossing,,POINT (-122.3490204 47.613103)
47.6144336,-122.3473183,4,crossing,,POINT (-122.3473183 47.6144336)
47.6145277,-122.3474738,4,crossing,,POINT (-122.3474738 47.6145277)
47.6151015,-122.3464518,4,crossing,,POINT (-122.3464518 47.6151015)
47.6151978,-122.3466154,4,crossing,,POINT (-122.3466154 47.6151978)
47.6158537,-122.3457353,4,crossing,,POINT (-122.3457353 47.6158537)
47.6157679,-122.3455915,4,crossing,,POINT (-122.3455915 47.6157679)
47.6144088,-122.3484671,4,crossing,,POINT (-122.3484671 47.6144088)
47.6138686,-122.3483344,4,crossing,,POINT (-122.3483344 47.6138686)
47.6157299,-122.3467807,4,crossing,,POINT (-122.3467807 47.6157299)
47.6158389,-122.3469659,4,crossing,,POINT (-122.3469659 47.6158389)
47.6114987,-122.3488194,4,crossing,,POINT (-122.3488194 47.6114987)
47.6102142,-122.3483563,1,,,POINT (-122.3483563 47.6102142)
47.6110615,-122.3484404,3,,,POINT (-122.3484404 47.6110615)
47.6109384,-122.3481249,3,,,POINT (-122.3481249 47.6109384)
47.6109199,-122.348434,1,,,POINT (-122.348434 47.6109199)
47.6112602,-122.3487581,3,,,POINT (-122.3487581 47.6112602)
47.6111944,-122.348845,1,,,POINT (-122.348845 47.6111944)
47.6111563,-122.3488344,1,,,POINT (-122.3488344 47.6111563)
47.6109834,-122.3485443,3,,,POINT (-122.3485443 47.6109834)
47.6111704,-122.3486236,3,,,POINT (-122.3486236 47.6111704)
47.6111819,-122.3488235,1,,,POINT (-122.3488235 47.6111819)
47.6107745,-122.3490316,1,,,POINT (-122.3490316 47.6107745)
47.6107314,-122.3475179,4,crossing,,POINT (-122.3475179 47.6107314)
47.6120213,-122.3481307,4,crossing,,POINT (-122.3481307 47.6120213)
47.6117252,-122.3467139,3,,,POINT (-122.3467139 47.6117252)
47.6117944,-122.3465582,3,,,POINT (-122.3465582 47.6117944)
47.6125395,-122.3474837,4,crossing,,POINT (-122.3474837 47.6125395)
47.6123494,-122.3477301,4,crossing,,POINT (-122.3477301 47.6123494)
47.6124282,-122.3478922,4,crossing,,POINT (-122.3478922 47.6124282)
47.6117665,-122.3468571,4,crossing,,POINT (-122.3468571 47.6117665)
47.6120273,-122.3479796,4,crossing,,POINT (-122.3479796 47.6120273)
47.6121251,-122.3481582,4,crossing,,POINT (-122.3481582 47.6121251)
47.6121304,-122.348331,4,crossing,,POINT (-122.348331 47.6121304)
47.6120362,-122.3483877,4,crossing,,POINT (-122.3483877 47.6120362)
47.6116578,-122.3493228,4,crossing,,POINT (-122.3493228 47.6116578)
47.6119698,-122.3498719,4,crossing,,POINT (-122.3498719 47.6119698)
47.6108478,-122.3475381,4,crossing,,POINT (-122.3475381 47.6108478)
47.6109035,-122.3474646,4,crossing,,POINT (-122.3474646 47.6109035)
47.6133605,-122.3467037,3,,,POINT (-122.3467037 47.6133605)
47.6127803,-122.3473182,4,crossing,,POINT (-122.3473182 47.6127803)
47.6134723,-122.3464262,4,crossing,,POINT (-122.3464262 47.6134723)
47.6132604,-122.3465523,3,,,POINT (-122.3465523 47.6132604)
47.6135026,-122.3465145,3,,,POINT (-122.3465145 47.6135026)
47.6132956,-122.3466211,4,crossing,,POINT (-122.3466211 47.6132956)
47.6134274,-122.3466095,4,crossing,,POINT (-122.3466095 47.6134274)
47.6133414,-122.3464635,4,crossing,,POINT (-122.3464635 47.6133414)
47.6133963,-122.3463484,3,,,POINT (-122.3463484 47.6133963)
47.6140313,-122.3458402,3,,,POINT (-122.3458402 47.6140313)
47.6140176,-122.3458166,3,,,POINT (-122.3458166 47.6140176)
47.6139243,-122.3456656,3,,,POINT (-122.3456656 47.6139243)
47.6139262,-122.3456538,3,,,POINT (-122.3456538 47.6139262)
47.6139753,-122.3457453,4,crossing,,POINT (-122.3457453 47.6139753)
47.6140708,-122.3454806,4,,,POINT (-122.3454806 47.6140708)
47.6141633,-122.3456411,4,,,POINT (-122.3456411 47.6141633)
47.6141108,-122.3455653,4,crossing,,POINT (-122.3455653 47.6141108)
47.6139797,-122.3455858,4,crossing,,POINT (-122.3455858 47.6139797)
47.6140823,-122.3457604,4,crossing,,POINT (-122.3457604 47.6140823)
47.6142308,-122.3464097,1,,,POINT (-122.3464097 47.6142308)
47.6137512,-122.3461794,4,crossing,,POINT (-122.3461794 47.6137512)
47.613655,-122.3460138,4,crossing,,POINT (-122.3460138 47.613655)
47.6136706,-122.3468009,4,crossing,,POINT (-122.3468009 47.6136706)
47.6137798,-122.3469872,4,crossing,,POINT (-122.3469872 47.6137798)
47.6130108,-122.3468803,4,crossing,,POINT (-122.3468803 47.6130108)
47.6130931,-122.3470302,4,crossing,,POINT (-122.3470302 47.6130931)
47.6134284,-122.3484173,4,crossing,,POINT (-122.3484173 47.6134284)
47.6130878,-122.3481998,4,crossing,,POINT (-122.3481998 47.6130878)
47.6132032,-122.3483958,4,crossing,,POINT (-122.3483958 47.6132032)
47.614742,-122.3446309,3,,,POINT (-122.3446309 47.614742)
47.6147749,-122.3447052,4,crossing,,POINT (-122.3447052 47.6147749)
47.6146313,-122.344891,4,crossing,,POINT (-122.344891 47.6146313)
47.6146543,-122.344723,4,crossing,,POINT (-122.344723 47.6146543)
47.6147605,-122.3448979,4,crossing,,POINT (-122.3448979 47.6147605)
47.6154092,-122.3437561,3,,,POINT (-122.3437561 47.6154092)
47.6152839,-122.3440443,4,crossing,,POINT (-122.3440443 47.6152839)
47.6154514,-122.3438283,4,crossing,,POINT (-122.3438283 47.6154514)
47.6153975,-122.3437364,3,,,POINT (-122.3437364 47.6153975)
47.6147383,-122.3426253,3,,,POINT (-122.3426253 47.6147383)
47.6153138,-122.3438549,4,crossing,,POINT (-122.3438549 47.6153138)
47.6154266,-122.3440467,4,crossing,,POINT (-122.3440467 47.6154266)
47.6159081,-122.3431102,3,,,POINT (-122.3431102 47.6159081)
47.6159181,-122.3431259,3,,,POINT (-122.3431259 47.6159181)
47.6161583,-122.3430455,3,,,POINT (-122.3430455 47.6161583)
47.6159468,-122.343189,4,crossing,,POINT (-122.343189 47.6159468)
47.6161052,-122.3431223,4,crossing,,POINT (-122.3431223 47.6161052)
47.6160458,-122.3432189,4,crossing,,POINT (-122.3432189 47.6160458)
47.616021,-122.3429778,4,crossing,,POINT (-122.3429778 47.616021)
47.6159577,-122.343072,4,crossing,,POINT (-122.343072 47.6159577)
47.6161088,-122.342979,4,crossing,,POINT (-122.342979 47.6161088)
47.6126752,-122.3474552,4,crossing,,POINT (-122.3474552 47.6126752)
47.6163245,-122.3425721,4,crossing,,POINT (-122.3425721 47.6163245)
47.6161909,-122.3427489,4,crossing,,POINT (-122.3427489 47.6161909)
47.6156635,-122.343427,4,crossing,,POINT (-122.343427 47.6156635)
47.6157629,-122.343595,4,crossing,,POINT (-122.343595 47.6157629)
47.6149976,-122.3442974,4,crossing,,POINT (-122.3442974 47.6149976)
47.6150955,-122.3444624,4,crossing,,POINT (-122.3444624 47.6150955)
47.6151815,-122.3458235,4,crossing,,POINT (-122.3458235 47.6151815)
47.6144314,-122.3453108,4,crossing,,POINT (-122.3453108 47.6144314)
47.6143353,-122.3451466,4,crossing,,POINT (-122.3451466 47.6143353)
47.6167213,-122.3420378,3,,,POINT (-122.3420378 47.6167213)
47.6167352,-122.3420323,3,,,POINT (-122.3420323 47.6167352)
47.6168151,-122.3422211,3,,,POINT (-122.3422211 47.6168151)
47.6166139,-122.3423256,4,crossing,,POINT (-122.3423256 47.6166139)
47.6167511,-122.3423141,4,crossing,,POINT (-122.3423141 47.6167511)
47.6167732,-122.3421173,4,crossing,,POINT (-122.3421173 47.6167732)
47.616646,-122.3421354,4,crossing,,POINT (-122.3421354 47.616646)
47.6173394,-122.3415338,3,,,POINT (-122.3415338 47.6173394)
47.6174799,-122.3413705,3,,,POINT (-122.3413705 47.6174799)
47.6174012,-122.3411739,4,,,POINT (-122.3411739 47.6174012)
47.6172328,-122.3413923,4,,,POINT (-122.3413923 47.6172328)
47.6173257,-122.3412677,4,crossing,,POINT (-122.3412677 47.6173257)
47.6174409,-122.3412573,4,crossing,,POINT (-122.3412573 47.6174409)
47.6174239,-122.3414355,4,crossing,,POINT (-122.3414355 47.6174239)
47.6172799,-122.3414621,4,crossing,,POINT (-122.3414621 47.6172799)
47.6180527,-122.3403142,3,,,POINT (-122.3403142 47.6180527)
47.6179068,-122.340524,4,,,POINT (-122.340524 47.6179068)
47.6183141,-122.339996,4,crossing,,POINT (-122.339996 47.6183141)
47.6181078,-122.340393,4,crossing,,POINT (-122.340393 47.6181078)
47.6180963,-122.3406047,4,crossing,,POINT (-122.3406047 47.6180963)
47.6179503,-122.340597,4,crossing,,POINT (-122.340597 47.6179503)
