u,v,key,osmid,highway,oneway,reversed,length,lanes,maxspeed,name,access,service,geometry,bridge,tunnel,ref
5771920873,10698952838,0,"[609348448, 609348449, 609348451]",footway,False,False,17.247124952226226,,,,,,"LINESTRING (-122.3351194 47.6149387, -122.3351617 47.61491, -122.3351975 47.6148863, -122.3352583 47.6148462, -122.3352677 47.61484, -122.3352787 47.6148274)",,,
5771920878,5771934024,0,609349833,footway,False,False,1.8762212141489671,,,,,,"LINESTRING (-122.3346386 47.6156201, -122.3346456 47.6156363)",,,
5771920878,5771920879,0,"[609348452, 609348453, 609348454]",footway,False,True,20.93888917845015,,,,,,"LINESTRING (-122.3346386 47.6156201, -122.3346021 47.6156146, -122.3345051 47.6155583, -122.3344469 47.6155237, -122.3344199 47.6155073)",,,
5771920878,10699419069,0,609349834,footway,False,True,38.57020187990057,,,,,,"LINESTRING (-122.3346386 47.6156201, -122.3346461 47.6156049, -122.3349686 47.6153555)",,,
5771920879,5771920883,0,609348467,footway,False,False,1.3565555138539134,,,,,,"LINESTRING (-122.3344199 47.6155073, -122.3344065 47.6154991)",,,
5771920879,5771920871,0,609348468,footway,False,True,80.87974153259115,,,,,,"LINESTRING (-122.3344199 47.6155073, -122.3351272 47.614958)",,,
5771920879,5771920878,0,"[609348452, 609348453, 609348454]",footway,False,False,20.93888917845015,,,,,,"LINESTRING (-122.3344199 47.6155073, -122.3344469 47.6155237, -122.3345051 47.6155583, -122.3346021 47.6156146, -122.3346386 47.6156201)",,,
5771920882,10699014779,0,609348946,footway,False,True,41.24814278045301,,,,,,"LINESTRING (-122.3342586 47.6156063, -122.3338458 47.615361)",,,
5771920882,5771920883,0,"[609348456, 609348457, 609348455]",footway,False,True,16.281403312469173,,,,,,"LINESTRING (-122.3342586 47.6156063, -122.3342866 47.6155853, -122.3343291 47.6155556, -122.3343647 47.6155307, -122.3344065 47.6154991)",,,
5771920882,5771925931,0,609348946,footway,False,False,1.9712887839498392,,,,,,"LINESTRING (-122.3342586 47.6156063, -122.334264 47.6156135, -122.3342666 47.615623)",,,
5771920883,10699014780,0,609348467,footway,False,False,44.400757590985414,,,,,,"LINESTRING (-122.3344065 47.6154991, -122.3339686 47.6152302)",,,
5771920883,5771920879,0,609348467,footway,False,True,1.3565555138539134,,,,,,"LINESTRING (-122.3344065 47.6154991, -122.3344199 47.6155073)",,,
5771920883,5771920882,0,"[609348456, 609348457, 609348455]",footway,False,False,16.281403312469173,,,,,,"LINESTRING (-122.3344065 47.6154991, -122.3343647 47.6155307, -122.3343291 47.6155556, -122.3342866 47.6155853, -122.3342586 47.6156063)",,,
5771920888,10699647314,0,609348947,footway,False,True,37.15184104913296,,,,,,"LINESTRING (-122.333128 47.6149771, -122.332806 47.6152311)",,,
5771920888,5767244472,0,"[609348461, 609348462, 609348463]",footway,False,False,20.50484577557116,,,,,,"LINESTRING (-122.333128 47.6149771, -122.3331135 47.6149691, -122.3330932 47.6148838, -122.3330812 47.6148194, -122.3330617 47.6148037)",,,
5771920888,5771920889,0,609348946,footway,False,False,7.106093569808268,,,,,,"LINESTRING (-122.333128 47.6149771, -122.3331486 47.614962, -122.3331675 47.6149614, -122.3332018 47.6149815)",,,
5771920889,10699014779,0,609348946,footway,False,False,64.11672738740215,,,,,,"LINESTRING (-122.3332018 47.6149815, -122.3338458 47.615361)",,,
5771920889,10699014760,0,"[609348464, 609348458, 1150110632]",footway,False,"[False, True]",16.9813002903887,,,,,,"LINESTRING (-122.3332018 47.6149815, -122.3332144 47.6149676, -122.3332672 47.6149159, -122.3332892 47.6148943, -122.3333291 47.6148552)",,,
5771920889,5771920888,0,609348946,footway,False,True,7.106093569808269,,,,,,"LINESTRING (-122.3332018 47.6149815, -122.3331675 47.6149614, -122.3331486 47.614962, -122.333128 47.6149771)",,,
5771920893,5767244469,0,608808786,footway,False,False,1.0257595363731449,,,,,,"LINESTRING (-122.3331925 47.614708, -122.333181 47.614703)",,,
5771920893,5767229600,0,608808787,footway,False,True,46.38728008165529,,,,,,"LINESTRING (-122.3331925 47.614708, -122.3335753 47.6144105, -122.3335731 47.6143872)",,,
5771920893,5771920894,0,"[609348465, 609348459, 609348460]",footway,False,False,17.951827162144962,,,,,,"LINESTRING (-122.3331925 47.614708, -122.3332089 47.6147198, -122.3332465 47.6147666, -122.333296 47.6148269, -122.333316 47.6148457)",,,
5771920894,10699014781,0,609348466,footway,False,False,17.44593869151048,,,,,,"LINESTRING (-122.333316 47.6148457, -122.3334704 47.6147283)",,,
5771920894,10699014760,0,609348467,footway,False,True,1.442256287534298,,,,,,"LINESTRING (-122.333316 47.6148457, -122.3333291 47.6148552)",,,
5771920894,5771920893,0,"[609348465, 609348459, 609348460]",footway,False,True,17.951827162144962,,,,,,"LINESTRING (-122.333316 47.6148457, -122.333296 47.6148269, -122.3332465 47.6147666, -122.3332089 47.6147198, -122.3331925 47.614708)",,,
5771921496,5771925942,0,1213134204,footway,False,True,0.759979680390239,,,,,,"LINESTRING (-122.3327085 47.6168189, -122.3327186 47.6168183)",,,
5771921496,5767473736,0,"[608843297, 608843301, 608843295]",footway,False,True,21.1584013870672,,,,,,"LINESTRING (-122.3327085 47.6168189, -122.3326937 47.6168325, -122.332609 47.6168962, -122.332554 47.6169375, -122.3325172 47.6169583)",,,
5771921496,5767254755,0,609349107,footway,False,False,110.51652622616814,,,,,,"LINESTRING (-122.3327085 47.6168189, -122.331611 47.616167, -122.3316185 47.616161)",,,
5771921497,10699635482,0,609349110,footway,False,True,105.67001060330342,,,,,,"LINESTRING (-122.3334096 47.6162733, -122.3323488 47.6156474)",,,
5771921497,5771925952,0,"[609348957, 609348958, 609348959]",footway,False,False,22.678880617139008,,,,,,"LINESTRING (-122.3334096 47.6162733, -122.3334473 47.6162944, -122.3334981 47.6163275, -122.33359 47.6163871, -122.3336314 47.6164119)",,,
5771921497,5771926154,0,"[609348960, 609348961, 609348962]",footway,False,True,15.679981770514626,,,,,,"LINESTRING (-122.3334096 47.6162733, -122.3334742 47.6162297, -122.3334936 47.6162148, -122.3335279 47.6161884, -122.3335475 47.6161678)",,,
5771921497,10699767478,0,"[609349108, 1213134205]",footway,False,False,40.8237782978363,,,,,,"LINESTRING (-122.3334096 47.6162733, -122.3330764 47.6165351, -122.3330556 47.6165523)",,,
5771921498,5767244461,0,"[609349109, 608809286]",footway,False,False,16.517307502339943,,,,,,"LINESTRING (-122.3323012 47.615626, -122.332279 47.6156133, -122.3322323 47.6155458, -122.3321987 47.6154963)",,,
5771921498,10699635482,0,609349110,footway,False,False,4.424271896994786,,,,,,"LINESTRING (-122.3323012 47.615626, -122.3323127 47.6156266, -122.3323488 47.6156474)",,,
5771921498,10699767480,0,609349111,footway,False,True,42.10495160125448,,,,,,"LINESTRING (-122.3323012 47.615626, -122.3319691 47.6158824, -122.3319362 47.6159136)",,,
5771925931,10699647315,0,609348945,footway,False,False,39.51680477250763,,,,,,"LINESTRING (-122.3342666 47.615623, -122.3339245 47.6158934)",,,
5771925931,5771920882,0,609348946,footway,False,True,1.9712887839498392,,,,,,"LINESTRING (-122.3342666 47.615623, -122.334264 47.6156135, -122.3342586 47.6156063)",,,
5771925931,5771926164,0,"[609348968, 609348966, 609348967]",footway,False,False,19.62535480914487,,,,,,"LINESTRING (-122.3342666 47.615623, -122.3342943 47.6156354, -122.3343549 47.6156732, -122.334443 47.6157281, -122.3344634 47.615739)",,,
5771925936,5771925940,0,609350425,footway,False,False,0.8676131004141252,,,,,,"LINESTRING (-122.3329183 47.6169555, -122.332918 47.6169477)",,,
5771925936,5771925938,0,"[609348948, 609348949, 609348950]",footway,False,False,17.93587775616603,,,,,,"LINESTRING (-122.3329183 47.6169555, -122.3329045 47.6169646, -122.3328256 47.6170247, -122.3327715 47.6170658, -122.3327628 47.6170775)",,,
5771925936,5771933893,0,609350426,footway,False,True,109.14701119353316,,,,,,"LINESTRING (-122.3329183 47.6169555, -122.3329306 47.6169648, -122.3340115 47.6176038)",,,
5771925938,5767473733,0,609350423,footway,False,True,1.8450905684132235,,,,,,"LINESTRING (-122.3327628 47.6170775, -122.3327382 47.6170781)",,,
5771925938,5771925936,0,"[609348948, 609348949, 609348950]",footway,False,True,17.93587775616603,,,,,,"LINESTRING (-122.3327628 47.6170775, -122.3327715 47.6170658, -122.3328256 47.6170247, -122.3329045 47.6169646, -122.3329183 47.6169555)",,,
5771925938,5771933896,0,609350422,footway,False,False,108.7856904871056,,,,,,"LINESTRING (-122.3327628 47.6170775, -122.3327795 47.6170807, -122.3338543 47.6177206)",,,
5771925940,10699767475,0,609350425,footway,False,False,9.046802270779734,,,,,,"LINESTRING (-122.332918 47.6169477, -122.333 47.616888)",,,
5771925940,5771925936,0,609350425,footway,False,True,0.8676131004141252,,,,,,"LINESTRING (-122.332918 47.6169477, -122.3329183 47.6169555)",,,
5771925940,5771925942,0,"[609348952, 609348953, 609348951]",footway,False,False,20.92568225869204,,,,,,"LINESTRING (-122.332918 47.6169477, -122.3328944 47.6169366, -122.3327997 47.6168787, -122.332733 47.616838, -122.3327186 47.6168183)",,,
5771925942,5771921496,0,1213134204,footway,False,False,0.759979680390239,,,,,,"LINESTRING (-122.3327186 47.6168183, -122.3327085 47.6168189)",,,
5771925942,5771925940,0,"[609348952, 609348953, 609348951]",footway,False,True,20.92568225869204,,,,,,"LINESTRING (-122.3327186 47.6168183, -122.332733 47.616838, -122.3327997 47.6168787, -122.3328944 47.6169366, -122.332918 47.6169477)",,,
5771925942,10699767478,0,"[1213134204, 1213134205]",footway,False,True,38.89692308666417,,,,,,"LINESTRING (-122.3327186 47.6168183, -122.3330373 47.6165675, -122.3330556 47.6165523)",,,
5771925948,10699635495,0,609350428,footway,False,False,106.8869587288888,,,,,,"LINESTRING (-122.3336694 47.6163896, -122.3347384 47.6170258)",,,
5771925948,5771926160,0,"[609348954, 609348955, 609348956]",footway,False,True,13.98795888118896,,,,,,"LINESTRING (-122.3336694 47.6163896, -122.3336747 47.6163597, -122.3337028 47.6163388, -122.3337227 47.616324, -122.3337678 47.6162875)",,,
5771925948,5771925952,0,1213134202,footway,False,True,3.778585072526432,,,,,,"LINESTRING (-122.3336694 47.6163896, -122.3336521 47.616399, -122.3336314 47.6164119)",,,
5771925952,5771921497,0,"[609348957, 609348958, 609348959]",footway,False,True,22.67888061713901,,,,,,"LINESTRING (-122.3336314 47.6164119, -122.33359 47.6163871, -122.3334981 47.6163275, -122.3334473 47.6162944, -122.3334096 47.6162733)",,,
5771925952,5771925948,0,1213134202,footway,False,False,3.778585072526432,,,,,,"LINESTRING (-122.3336314 47.6164119, -122.3336521 47.616399, -122.3336694 47.6163896)",,,
5771925952,10699767477,0,"[1213134202, 1213134203]",footway,False,True,40.07297402629896,,,,,,"LINESTRING (-122.3336314 47.6164119, -122.3332931 47.6166697, -122.3332768 47.6166816)",,,
5771926154,5767244458,0,609348944,footway,False,False,106.70169341015088,,,,,,"LINESTRING (-122.3335475 47.6161678, -122.3324899 47.6155255)",,,
5771926154,5771926158,0,609348944,footway,False,True,2.3549337566031188,,,,,,"LINESTRING (-122.3335475 47.6161678, -122.3335781 47.616163)",,,
5771926154,5771921497,0,"[609348960, 609348961, 609348962]",footway,False,False,15.679981770514626,,,,,,"LINESTRING (-122.3335475 47.6161678, -122.3335279 47.6161884, -122.3334936 47.6162148, -122.3334742 47.6162297, -122.3334096 47.6162733)",,,
5771926158,5771926154,0,609348944,footway,False,False,2.3549337566031188,,,,,,"LINESTRING (-122.3335781 47.616163, -122.3335475 47.6161678)",,,
5771926158,10699647315,0,609348945,footway,False,True,39.659340536238474,,,,,,"LINESTRING (-122.3335781 47.616163, -122.3339245 47.6158934)",,,
5771926158,5771926160,0,"[609348963, 609348964, 609348965]",footway,False,False,19.866923305751733,,,,,,"LINESTRING (-122.3335781 47.616163, -122.3335988 47.6161747, -122.3336499 47.6162101, -122.3337387 47.6162715, -122.3337678 47.6162875)",,,
5771926160,10699419070,0,609350430,footway,False,False,40.68053330665439,,,,,,"LINESTRING (-122.3337678 47.6162875, -122.3341213 47.6160099)",,,
5771926160,10699635494,0,609350431,footway,False,True,109.90807425177468,,,,,,"LINESTRING (-122.3337678 47.6162875, -122.3348722 47.6169377)",,,
5771926160,5771925948,0,"[609348954, 609348955, 609348956]",footway,False,False,13.98795888118896,,,,,,"LINESTRING (-122.3337678 47.6162875, -122.3337227 47.616324, -122.3337028 47.6163388, -122.3336747 47.6163597, -122.3336694 47.6163896)",,,
5771926160,5771926158,0,"[609348963, 609348964, 609348965]",footway,False,True,19.86692330575173,,,,,,"LINESTRING (-122.3337678 47.6162875, -122.3337387 47.6162715, -122.3336499 47.6162101, -122.3335988 47.6161747, -122.3335781 47.616163)",,,
5771926164,5771934025,0,609350429,footway,False,False,1.885400604876606,,,,,,"LINESTRING (-122.3344634 47.615739, -122.3344883 47.6157366)",,,
5771926164,10699419070,0,609350430,footway,False,True,39.559086770909914,,,,,,"LINESTRING (-122.3344634 47.615739, -122.3341213 47.6160099)",,,
5771926164,5771925931,0,"[609348968, 609348966, 609348967]",footway,False,True,19.625354809144874,,,,,,"LINESTRING (-122.3344634 47.615739, -122.334443 47.6157281, -122.3343549 47.6156732, -122.3342943 47.6156354, -122.3342666 47.615623)",,,
5771933832,5771934018,0,609349831,footway,False,True,38.99322826235507,,,,,,"LINESTRING (-122.3353381 47.6150766, -122.3357313 47.6153062)",,,
5771933832,5771920863,0,609349834,footway,False,False,2.947154573166649,,,,,,"LINESTRING (-122.3353381 47.6150766, -122.3353123 47.6150966)",,,
5771933832,5771933833,0,"[609349717, 609349718, 609349719]",footway,False,"[False, True]",17.79882114525261,,,,,,"LINESTRING (-122.3353381 47.6150766, -122.3353574 47.6150613, -122.3354106 47.6150255, -122.3354686 47.6149864, -122.3354792 47.6149793, -122.3355036 47.6149619)",,,
5771933833,5771933836,0,585970957,footway,False,False,1.7082802497851823,,,,,,"LINESTRING (-122.3355036 47.6149619, -122.335493 47.6149483)",,,
5771933833,5771933832,0,"[609349717, 609349718, 609349719]",footway,False,"[False, True]",17.798821145252607,,,,,,"LINESTRING (-122.3355036 47.6149619, -122.3354792 47.6149793, -122.3354686 47.6149864, -122.3354106 47.6150255, -122.3353574 47.6150613, -122.3353381 47.6150766)",,,
5771933833,5771933847,0,609349724,footway,False,True,109.4822303115622,,,,,,"LINESTRING (-122.3355036 47.6149619, -122.3356302 47.6150363, -122.3366025 47.6156105)",,,
5771933836,5771933833,0,585970957,footway,False,True,1.7082802497851823,,,,,,"LINESTRING (-122.335493 47.6149483, -122.3355036 47.6149619)",,,
5771933836,5768780809,0,585970957,footway,False,False,76.49444037835062,,,,,,"LINESTRING (-122.335493 47.6149483, -122.3355017 47.6149344, -122.336096 47.6144639, -122.3361262 47.61444, -122.3361582 47.6144307)",,,
5771933836,5768780814,0,"[609349720, 609349721, 609349722]",footway,False,"[False, True]",19.383482300316967,,,,,,"LINESTRING (-122.335493 47.6149483, -122.3354701 47.6149347, -122.3353859 47.6148825, -122.3353196 47.6148414, -122.3353071 47.6148279)",,,
5771933843,5771933846,0,609349831,footway,False,False,3.829373304447748,,,,,,"LINESTRING (-122.3364269 47.6157493, -122.3364329 47.6157151)",,,
5771933843,10699419068,0,609349832,footway,False,True,39.05615147378153,,,,,,"LINESTRING (-122.3364269 47.6157493, -122.3360797 47.6160112)",,,
5771933843,5771933857,0,"[1150103485, 609349726, 609349727]",footway,False,"[False, True]",17.03006111804868,,,,,,"LINESTRING (-122.3364269 47.6157493, -122.3364482 47.6157609, -122.3364969 47.615783, -122.3365935 47.6158267, -122.336613 47.615837)",,,
5771933846,5771934018,0,609349831,footway,False,False,69.51971228089899,,,,,,"LINESTRING (-122.3364329 47.6157151, -122.3357313 47.6153062)",,,
5771933846,5771933843,0,609349831,footway,False,True,3.829373304447748,,,,,,"LINESTRING (-122.3364329 47.6157151, -122.3364269 47.6157493)",,,
5771933846,5771933847,0,"[609349728, 609349729, 609349730]",footway,False,"[False, True]",17.74477585970412,,,,,,"LINESTRING (-122.3364329 47.6157151, -122.3364627 47.6157132, -122.3365051 47.6156825, -122.336565 47.6156392, -122.33658 47.6156283, -122.3366025 47.6156105)",,,
5771933847,5768923230,0,609349724,footway,False,True,0.8645988469528026,,,,,,"LINESTRING (-122.3366025 47.6156105, -122.3366128 47.615614)",,,
5771933847,5771933833,0,609349724,footway,False,False,109.4822303115622,,,,,,"LINESTRING (-122.3366025 47.6156105, -122.3356302 47.6150363, -122.3355036 47.6149619)",,,
5771933847,5771933846,0,"[609349728, 609349729, 609349730]",footway,False,"[False, True]",17.74477585970412,,,,,,"LINESTRING (-122.3366025 47.6156105, -122.33658 47.6156283, -122.336565 47.6156392, -122.3365051 47.6156825, -122.3364627 47.6157132, -122.3364329 47.6157151)",,,
5771933850,5771933858,0,609362304,footway,False,True,3.506267162756167,,,,,,"LINESTRING (-122.3367817 47.6157194, -122.3368104 47.6157443)",,,
5771933850,10697704588,0,609017721,footway,False,False,39.37746621468596,,,,,,"LINESTRING (-122.3367817 47.6157194, -122.3367893 47.6157033, -122.3371153 47.6154475)",,,
5771933850,5768923230,0,"[609349731, 609349732, 609349733]",footway,False,"[False, True]",17.77214532374375,,,,,,"LINESTRING (-122.3367817 47.6157194, -122.3367502 47.6157166, -122.3366662 47.6156516, -122.3366283 47.6156224, -122.3366128 47.615614)",,,
5771933857,10698952831,0,609349725,footway,False,True,0.9702137939189144,,,,,,"LINESTRING (-122.336613 47.615837, -122.3366228 47.6158427)",,,
5771933857,10699419049,0,609362306,footway,False,True,80.19751728687179,,,,,,"LINESTRING (-122.336613 47.615837, -122.3359148 47.6163835)",,,
5771933857,5771933843,0,"[1150103485, 609349726, 609349727]",footway,False,"[False, True]",17.03006111804868,,,,,,"LINESTRING (-122.336613 47.615837, -122.3365935 47.6158267, -122.3364969 47.615783, -122.3364482 47.6157609, -122.3364269 47.6157493)",,,
5771933858,5771933850,0,609362304,footway,False,False,3.506267162756167,,,,,,"LINESTRING (-122.3368104 47.6157443, -122.3367817 47.6157194)",,,
5771933858,5772021878,0,609362304,footway,False,True,107.46098350684808,,,,,,"LINESTRING (-122.3368104 47.6157443, -122.3378901 47.6163801)",,,
5771933858,10698952831,0,"[609349736, 609349734, 609349735]",footway,False,"[False, True]",18.369357953706345,,,,,,"LINESTRING (-122.3368104 47.6157443, -122.3367538 47.6157547, -122.3366892 47.6157933, -122.336649 47.6158173, -122.3366395 47.615823, -122.3366228 47.6158427)",,,
