OBJECTID,YEAR,AMI,RACE,TENURE,AGE,TOTAL,BURDEN30,BURDEN3050,BURDEN50,NODATA,NOBURDEN,PERCENT30,PERCENT3050,PERCENT50,PERCENT_NODATA,PERCENT_NOBURDEN,INCOME,COSTS
1,2006,0 - 30%,All,All,All,40419,31789,6676,25113,1496,7134,0.786486553353621,0.165169845864569,0.621316707489052,0.0370122961973329,0.176501150449046,9337.6656275514,727.945
2,2006,0 - 30%,All,All,Seniors,12011,7581,2640,4941,201,4229,0.631171426192657,0.219798518025144,0.411372908167513,0.0167346598950962,0.352093913912247,10097.4331862459,574.828
3,2006,0 - 30%,All,All,Children,6719,5665,1027,4638,361,693,0.843131418365828,0.152850126506921,0.690281291858908,0.0537282333680607,0.103140348266111,11837.2302425956,906.026
4,2006,0 - 30%,All,Owners,All,7034,6037,800,5237,269,728,0.85825988058004,0.113733295422235,0.744526585157805,0.0382428205857265,0.103497298834234,9762.92863235712,1121.265
5,2006,0 - 30%,All,Owners,Seniors,3242,2348,489,1859,0,894,0.724244293645898,0.150832819247378,0.573411474398519,0,0.275755706354102,11201.7859346083,760.382
6,2006,0 - 30%,All,Owners,Children,624,624,0,624,0,0,1,0,1,0,0,9835.09615384615,1645.559
7,2006,0 - 30%,All,Renters,All,33385,25752,5876,19876,1227,6406,0.771364385202935,0.176007188857271,0.595357196345664,0.0367530327991613,0.191882581997903,9248.06550846188,582.089
8,2006,0 - 30%,All,Renters,Seniors,8769,5233,2151,3082,201,3335,0.596761318280306,0.245295928840233,0.351465389440073,0.0229216558330482,0.380317025886646,9689.14129319193,440.547
9,2006,0 - 30%,All,Renters,Children,6095,5041,1027,4014,361,693,0.82707136997539,0.168498769483183,0.658572600492207,0.0592288761279737,0.113699753896637,12042.2067268253,763.745
10,2006,0 - 30%,White,All,All,22788,17510,3321,14189,608,4670,0.768386870282605,0.145734597156398,0.622652273126207,0.0266807091451641,0.204932420572231,9361.94861330525,742.368
11,2006,0 - 30%,White,All,Seniors,6840,4433,1375,3058,119,2288,0.648099415204678,0.201023391812865,0.447076023391813,0.0173976608187135,0.334502923976608,10207.1374269006,614.204
12,2006,0 - 30%,White,All,Children,2001,1635,122,1513,162,204,0.817091454272864,0.0609695152423788,0.756121939030485,0.0809595202398801,0.101949025487256,10154.3628185907,1013.151
13,2006,0 - 30%,White,Owners,All,5075,4236,501,3735,115,724,0.834679802955665,0.0987192118226601,0.735960591133005,0.0226600985221675,0.142660098522167,9875.12709359606,1157.855
14,2006,0 - 30%,White,Owners,Seniors,2155,1419,304,1115,0,736,0.6584686774942,0.141067285382831,0.517401392111369,0,0.3415313225058,11207.1554524362,771.679
15,2006,0 - 30%,White,Owners,Children,515,515,0,515,0,0,1,0,1,0,0,10223.4951456311,1688.219
16,2006,0 - 30%,White,Renters,All,17713,13274,2820,10454,493,3946,0.749393101112177,0.159205103596229,0.590187997515949,0.0278326652740925,0.22277423361373,9214.91644554847,564.099
17,2006,0 - 30%,White,Renters,Seniors,4685,3014,1071,1943,119,1552,0.64332977588047,0.228601921024546,0.414727854855923,0.0254002134471718,0.331270010672359,9747.15048025614,480.359
18,2006,0 - 30%,White,Renters,Children,1486,1120,122,998,162,204,0.753701211305518,0.0820995962314939,0.671601615074024,0.109017496635262,0.137281292059219,10130.4037685061,748.495
19,2006,0 - 30%,Black,All,All,6418,5641,1077,4564,216,561,0.878934247429106,0.16780928638205,0.711124961047055,0.0336553443440324,0.087410408226862,10735.3505765036,757.932
20,2006,0 - 30%,Black,All,Seniors,1265,1188,403,785,0,77,0.939130434782609,0.318577075098814,0.620553359683794,0,0.0608695652173913,11185.5889328063,620.224
21,2006,0 - 30%,Black,All,Children,2626,2127,306,1821,78,421,0.80997715156131,0.116527037319117,0.693450114242193,0.0297029702970297,0.16031987814166,14552.7456207159,801.089
22,2006,0 - 30%,Black,Owners,All,840,763,185,578,0,77,0.908333333333333,0.220238095238095,0.688095238095238,0,0.0916666666666667,10403.4523809524,1284.119
23,2006,0 - 30%,Black,Owners,Seniors,519,442,185,257,0,77,0.851637764932563,0.35645472061657,0.495183044315992,0,0.148362235067437,13929.8651252408,693.609
24,2006,0 - 30%,Black,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
25,2006,0 - 30%,Black,Renters,All,5578,4878,892,3986,216,484,0.874506991753317,0.159913947651488,0.714593044101829,0.0387235568304052,0.0867694514162782,10785.3316600932,730.545
26,2006,0 - 30%,Black,Renters,Seniors,746,746,218,528,0,0,1,0.292225201072386,0.707774798927614,0,0,9276.3672922252,542.788
27,2006,0 - 30%,Black,Renters,Children,2626,2127,306,1821,78,421,0.80997715156131,0.116527037319117,0.693450114242193,0.0297029702970297,0.16031987814166,14552.7456207159,801.089
28,2006,0 - 30%,Native,All,All,998,714,0,714,0,284,0.715430861723447,0,0.715430861723447,0,0.284569138276553,12171.5430861723,589.629
29,2006,0 - 30%,Native,All,Seniors,284,0,0,0,0,284,0,0,0,0,1,7200,170
30,2006,0 - 30%,Native,All,Children,201,201,0,201,0,0,1,0,1,0,0,15500,950
31,2006,0 - 30%,Native,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
32,2006,0 - 30%,Native,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
33,2006,0 - 30%,Native,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
34,2006,0 - 30%,Native,Renters,All,998,714,0,714,0,284,0.715430861723447,0,0.715430861723447,0,0.284569138276553,12171.5430861723,589.629
35,2006,0 - 30%,Native,Renters,Seniors,284,0,0,0,0,284,0,0,0,0,1,7200,170
36,2006,0 - 30%,Native,Renters,Children,201,201,0,201,0,0,1,0,1,0,0,15500,950
37,2006,0 - 30%,Asian,All,All,5753,4267,1637,2630,518,968,0.741699982617765,0.28454719276899,0.457152789848775,0.0900399791413176,0.168260038240918,8809.50495393708,596.964
38,2006,0 - 30%,Asian,All,Seniors,2701,1351,696,655,82,1268,0.500185116623473,0.257682339874121,0.242502776749352,0.0303591262495372,0.46945575712699,9595.80895964458,532.496
39,2006,0 - 30%,Asian,All,Children,919,848,542,306,121,-50,0.922742110990207,0.589771490750816,0.332970620239391,0.131664853101197,-0.0544069640914037,11280.957562568,577.348
40,2006,0 - 30%,Asian,Owners,All,564,483,114,369,0,81,0.856382978723404,0.202127659574468,0.654255319148936,0,0.143617021276596,10187.7127659574,832.287
41,2006,0 - 30%,Asian,Owners,Seniors,357,276,0,276,0,81,0.773109243697479,0,0.773109243697479,0,0.226890756302521,6790.67226890756,932.513
42,2006,0 - 30%,Asian,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
43,2006,0 - 30%,Asian,Renters,All,5189,3784,1523,2261,518,887,0.729234920023126,0.293505492387743,0.435729427635383,0.0998265561765273,0.170938523800347,8659.70553093081,536.393
44,2006,0 - 30%,Asian,Renters,Seniors,2344,1075,696,379,82,1187,0.458617747440273,0.296928327645051,0.161689419795222,0.0349829351535836,0.506399317406143,10023.0418088737,403.951
45,2006,0 - 30%,Asian,Renters,Children,919,848,542,306,121,-50,0.922742110990207,0.589771490750816,0.332970620239391,0.131664853101197,-0.0544069640914037,11280.957562568,577.348
46,2006,0 - 30%,Pacific Islander,All,All,145,145,0,145,0,0,1,0,1,0,0,13200,830
47,2006,0 - 30%,Pacific Islander,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
48,2006,0 - 30%,Pacific Islander,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
49,2006,0 - 30%,Pacific Islander,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
50,2006,0 - 30%,Pacific Islander,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
51,2006,0 - 30%,Pacific Islander,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
52,2006,0 - 30%,Pacific Islander,Renters,All,145,145,0,145,0,0,1,0,1,0,0,13200,830
53,2006,0 - 30%,Pacific Islander,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
54,2006,0 - 30%,Pacific Islander,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
55,2006,0 - 30%,Other,All,All,109,109,0,109,0,0,1,0,1,0,0,8000,1444
56,2006,0 - 30%,Other,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
57,2006,0 - 30%,Other,All,Children,109,109,0,109,0,0,1,0,1,0,0,8000,1444
58,2006,0 - 30%,Other,Owners,All,109,109,0,109,0,0,1,0,1,0,0,8000,1444
59,2006,0 - 30%,Other,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
60,2006,0 - 30%,Other,Owners,Children,109,109,0,109,0,0,1,0,1,0,0,8000,1444
61,2006,0 - 30%,Other,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
62,2006,0 - 30%,Other,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
63,2006,0 - 30%,Other,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
64,2006,0 - 30%,Multi,All,All,933,839,325,514,0,94,0.89924973204716,0.348338692390139,0.55091103965702,0,0.10075026795284,7268.48874598071,574.67
65,2006,0 - 30%,Multi,All,Seniors,104,104,0,104,0,0,1,0,1,0,0,13800,850
66,2006,0 - 30%,Multi,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
67,2006,0 - 30%,Multi,Owners,All,81,81,0,81,0,0,1,0,1,0,0,8500,1492
68,2006,0 - 30%,Multi,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
69,2006,0 - 30%,Multi,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
70,2006,0 - 30%,Multi,Renters,All,852,758,325,433,0,94,0.889671361502347,0.381455399061033,0.508215962441315,0,0.110328638497653,7151.40845070423,466.273
71,2006,0 - 30%,Multi,Renters,Seniors,104,104,0,104,0,0,1,0,1,0,0,13800,850
72,2006,0 - 30%,Multi,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
73,2006,0 - 30%,Hispanic,All,All,3275,2564,316,2248,154,557,0.782900763358779,0.0964885496183206,0.686412213740458,0.0470229007633588,0.170076335877863,6956.87328244275,632.106
74,2006,0 - 30%,Hispanic,All,Seniors,817,505,166,339,0,312,0.618115055079559,0.203182374541004,0.414932680538556,0,0.381884944920441,9688.37209302326,282.876
75,2006,0 - 30%,Hispanic,All,Children,863,745,57,688,0,118,0.863267670915411,0.0660486674391657,0.797219003476246,0,0.136732329084589,7700.18539976825,831.482
76,2006,0 - 30%,Hispanic,Owners,All,365,365,0,365,154,-154,1,0,1,0.421917808219178,-0.421917808219178,6879.17808219178,505.605
77,2006,0 - 30%,Hispanic,Owners,Seniors,211,211,0,211,0,0,1,0,1,0,0,11900,518
78,2006,0 - 30%,Hispanic,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
79,2006,0 - 30%,Hispanic,Renters,All,2910,2199,316,1883,0,711,0.755670103092783,0.108591065292096,0.647079037800687,0,0.244329896907216,6966.61855670103,507.472
80,2006,0 - 30%,Hispanic,Renters,Seniors,606,294,166,128,0,312,0.485148514851485,0.273927392739274,0.211221122112211,0,0.514851485148515,8918.31683168317,204.97
81,2006,0 - 30%,Hispanic,Renters,Children,863,745,57,688,0,118,0.863267670915411,0.0660486674391657,0.797219003476246,0,0.136732329084589,7700.18539976825,831.482
82,2006,30 - 50%,All,All,All,25933,19670,11824,7846,0,6263,0.758493039756295,0.455944163806733,0.302548875949562,0,0.241506960243705,23414.5300967879,898.935
83,2006,30 - 50%,All,All,Seniors,7601,5016,3317,1699,0,2585,0.659913169319826,0.436389948690962,0.223523220628865,0,0.340086830680174,22186.144454677,775.506
84,2006,30 - 50%,All,All,Children,3666,2427,973,1454,0,1239,0.6620294599018,0.265411893071468,0.396617566830333,0,0.3379705400982,28633.5133660666,1163.374
85,2006,30 - 50%,All,Owners,All,8803,6230,2493,3737,0,2573,0.707713279563785,0.283198909462683,0.424514370101102,0,0.292286720436215,24347.8775417471,1194.678
86,2006,30 - 50%,All,Owners,Seniors,3935,2330,1352,978,0,1605,0.592121982210928,0.343583227445997,0.24853875476493,0,0.407878017789072,21874.8777636595,818.953
87,2006,30 - 50%,All,Owners,Children,1357,1145,107,1038,0,212,0.843773028739867,0.0788504053058217,0.764922623434046,0,0.156226971260133,31076.565954311,1891.68
88,2006,30 - 50%,All,Renters,All,17130,13440,9331,4109,0,3690,0.784588441330998,0.544716870986573,0.239871570344425,0,0.215411558669002,22934.8886748395,784.748
89,2006,30 - 50%,All,Renters,Seniors,3666,2686,1965,721,0,980,0.732678668848882,0.536006546644844,0.196672122204037,0,0.267321331151118,22520.250954719,701.396
90,2006,30 - 50%,All,Renters,Children,2309,1282,866,416,0,1027,0.555218709398008,0.375054135989606,0.180164573408402,0,0.444781290601992,27197.7306193157,883.223
91,2006,30 - 50%,White,All,All,18108,13947,8238,5709,0,4161,0.770212060967528,0.454937044400265,0.315275016567263,0,0.229787939032472,22811.1535785288,902.406
92,2006,30 - 50%,White,All,Seniors,5933,3857,2322,1535,0,2076,0.650092701837182,0.391370301702343,0.258722400134839,0,0.349907298162818,22207.1302882184,791.532
93,2006,30 - 50%,White,All,Children,1421,1247,360,887,0,174,0.877551020408163,0.253342716396904,0.62420830401126,0,0.122448979591837,26233.2160450387,1575.92
94,2006,30 - 50%,White,Owners,All,6372,4593,2037,2556,0,1779,0.720809792843691,0.319679849340866,0.401129943502825,0,0.279190207156309,23100.1013810421,1165.709
95,2006,30 - 50%,White,Owners,Seniors,3282,1876,1062,814,0,1406,0.571602681291895,0.323583180987203,0.248019500304692,0,0.428397318708105,21598.7276051188,809.678
96,2006,30 - 50%,White,Owners,Children,675,675,107,568,0,0,1,0.158518518518519,0.841481481481481,0,0,25570.8148148148,2283.804
97,2006,30 - 50%,White,Renters,All,11736,9354,6201,3153,0,2382,0.797034764826176,0.528374233128834,0.268660531697341,0,0.202965235173824,22654.2708759373,803.945
98,2006,30 - 50%,White,Renters,Seniors,2651,1981,1260,721,0,670,0.74726518294983,0.47529234251226,0.271972840437571,0,0.25273481705017,22960.3470388533,767.786
99,2006,30 - 50%,White,Renters,Children,746,572,253,319,0,174,0.766756032171582,0.339142091152815,0.427613941018767,0,0.233243967828418,26832.5737265416,1067.318
100,2006,30 - 50%,Black,All,All,1989,1237,976,261,0,752,0.621920563097034,0.49069884364002,0.131221719457014,0,0.378079436902966,22868.3660130719,585.823
101,2006,30 - 50%,Black,All,Seniors,558,308,308,0,0,250,0.551971326164875,0.551971326164875,0,0,0.448028673835125,18930.8243727599,453.828
102,2006,30 - 50%,Black,All,Children,335,102,0,102,0,233,0.304477611940298,0,0.304477611940298,0,0.695522388059701,32011.5820895522,874.328
103,2006,30 - 50%,Black,Owners,All,596,297,195,102,0,299,0.498322147651007,0.327181208053691,0.171140939597315,0,0.501677852348993,21748.8255033557,630.523
104,2006,30 - 50%,Black,Owners,Seniors,236,133,133,0,0,103,0.563559322033898,0.563559322033898,0,0,0.436440677966102,21408.0508474576,562.271
105,2006,30 - 50%,Black,Owners,Children,102,102,0,102,0,0,1,0,1,0,0,27100,1370
106,2006,30 - 50%,Black,Renters,All,1393,940,781,159,0,453,0.674802584350323,0.560660445082556,0.114142139267767,0,0.325197415649677,23347.3653984207,677.875
107,2006,30 - 50%,Black,Renters,Seniors,322,175,175,0,0,147,0.543478260869565,0.543478260869565,0,0,0.456521739130435,17115.2173913043,417.826
108,2006,30 - 50%,Black,Renters,Children,233,0,0,0,0,233,0,0,0,0,1,34161.7167381974,657.339
109,2006,30 - 50%,Native,All,All,121,121,121,0,0,0,1,1,0,0,0,28000,1068
110,2006,30 - 50%,Native,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
111,2006,30 - 50%,Native,All,Children,121,121,121,0,0,0,1,1,0,0,0,28000,1068
112,2006,30 - 50%,Native,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
113,2006,30 - 50%,Native,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
114,2006,30 - 50%,Native,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
115,2006,30 - 50%,Native,Renters,All,121,121,121,0,0,0,1,1,0,0,0,28000,1068
116,2006,30 - 50%,Native,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
117,2006,30 - 50%,Native,Renters,Children,121,121,121,0,0,0,1,1,0,0,0,28000,1068
118,2006,30 - 50%,Asian,All,All,3626,2593,1322,1271,0,1033,0.715113072255929,0.364589078874793,0.350523993381136,0,0.284886927744071,24813.7562051848,1021.76
119,2006,30 - 50%,Asian,All,Seniors,1018,851,687,164,0,167,0.835952848722986,0.674852652259332,0.161100196463654,0,0.164047151277014,23440.2554027505,788.888
120,2006,30 - 50%,Asian,All,Children,777,170,0,170,0,607,0.218790218790219,0,0.218790218790219,0,0.781209781209781,28998.9703989704,1009.916
121,2006,30 - 50%,Asian,Owners,All,1518,1142,261,881,0,376,0.752305665349144,0.171936758893281,0.580368906455863,0,0.247694334650856,26872.0816864295,1434.449
122,2006,30 - 50%,Asian,Owners,Seniors,417,321,157,164,0,96,0.76978417266187,0.376498800959233,0.393285371702638,0,0.23021582733813,24312.5179856115,1037.223
123,2006,30 - 50%,Asian,Owners,Children,263,170,0,170,0,93,0.64638783269962,0,0.64638783269962,0,0.35361216730038,33307.9847908745,1331.335
124,2006,30 - 50%,Asian,Renters,All,2108,1451,1061,390,0,657,0.688330170777989,0.503320683111954,0.185009487666034,0,0.311669829222011,23331.5275142315,691.327
125,2006,30 - 50%,Asian,Renters,Seniors,601,530,530,0,0,71,0.881863560732113,0.881863560732113,0,0,0.118136439267887,22835.0415973378,628.043
126,2006,30 - 50%,Asian,Renters,Children,514,0,0,0,0,514,0,0,0,0,1,26794.1634241245,576.506
127,2006,30 - 50%,Pacific Islander,All,All,119,0,0,0,0,119,0,0,0,0,1,47600,845
128,2006,30 - 50%,Pacific Islander,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
129,2006,30 - 50%,Pacific Islander,All,Children,119,0,0,0,0,119,0,0,0,0,1,47600,845
130,2006,30 - 50%,Pacific Islander,Owners,All,119,0,0,0,0,119,0,0,0,0,1,47600,845
131,2006,30 - 50%,Pacific Islander,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
132,2006,30 - 50%,Pacific Islander,Owners,Children,119,0,0,0,0,119,0,0,0,0,1,47600,845
133,2006,30 - 50%,Pacific Islander,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
134,2006,30 - 50%,Pacific Islander,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
135,2006,30 - 50%,Pacific Islander,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
136,2006,30 - 50%,Other,All,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
137,2006,30 - 50%,Other,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
138,2006,30 - 50%,Other,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
139,2006,30 - 50%,Other,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
140,2006,30 - 50%,Other,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
141,2006,30 - 50%,Other,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
142,2006,30 - 50%,Other,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
143,2006,30 - 50%,Other,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
144,2006,30 - 50%,Other,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
145,2006,30 - 50%,Multi,All,All,567,567,257,310,0,0,1,0.45326278659612,0.54673721340388,0,0,24380.7760141093,994.261
146,2006,30 - 50%,Multi,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
147,2006,30 - 50%,Multi,All,Children,152,152,152,0,0,0,1,1,0,0,0,26917.7631578947,950.349
148,2006,30 - 50%,Multi,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
149,2006,30 - 50%,Multi,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
150,2006,30 - 50%,Multi,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
151,2006,30 - 50%,Multi,Renters,All,567,567,257,310,0,0,1,0.45326278659612,0.54673721340388,0,0,24380.7760141093,994.261
152,2006,30 - 50%,Multi,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
153,2006,30 - 50%,Multi,Renters,Children,152,152,152,0,0,0,1,1,0,0,0,26917.7631578947,950.349
154,2006,30 - 50%,Hispanic,All,All,1403,1205,910,295,0,198,0.858873841767641,0.648610121168924,0.210263720598717,0,0.141126158232359,25522.7940128297,807.296
155,2006,30 - 50%,Hispanic,All,Seniors,92,0,0,0,0,92,0,0,0,0,1,26700,260
156,2006,30 - 50%,Hispanic,All,Children,741,635,340,295,0,106,0.856950067476383,0.458839406207827,0.398110661268556,0,0.143049932523617,28735.6005398111,1012.378
157,2006,30 - 50%,Hispanic,Owners,All,198,198,0,198,0,0,1,0,1,0,0,39000,2197
158,2006,30 - 50%,Hispanic,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
159,2006,30 - 50%,Hispanic,Owners,Children,198,198,0,198,0,0,1,0,1,0,0,39000,2197
160,2006,30 - 50%,Hispanic,Renters,All,1205,1007,910,97,0,198,0.835684647302905,0.755186721991701,0.0804979253112033,0,0.164315352697095,23308.2821576763,757.725
161,2006,30 - 50%,Hispanic,Renters,Seniors,92,0,0,0,0,92,0,0,0,0,1,26700,260
162,2006,30 - 50%,Hispanic,Renters,Children,543,437,340,97,0,106,0.804788213627993,0.626151012891344,0.178637200736648,0,0.195211786372007,24992.7808471455,957.604
163,2006,50 - 80%,All,All,All,42325,17847,11096,6751,0,24478,0.42166568222091,0.262161842882457,0.159503839338452,0,0.57833431777909,38188.9320732428,1068.981
164,2006,50 - 80%,All,All,Seniors,8005,3454,1938,1516,0,4551,0.431480324797002,0.2420986883198,0.189381636477202,0,0.568519675202998,35843.7667707683,987.594
165,2006,50 - 80%,All,All,Children,6014,2283,875,1408,0,3731,0.379614233455271,0.145493847688726,0.234120385766545,0,0.620385766544729,45430.050881277,1348.529
166,2006,50 - 80%,All,Owners,All,15453,8987,4139,4848,0,6466,0.581569921698052,0.267844431501974,0.313725490196078,0,0.418430078301948,39368.063871093,1388.11
167,2006,50 - 80%,All,Owners,Seniors,5738,2354,1302,1052,0,3384,0.410247472987104,0.226908330428721,0.183339142558383,0,0.589752527012896,35564.1727082607,1019.862
168,2006,50 - 80%,All,Owners,Children,2652,1871,463,1408,0,781,0.705505279034691,0.174585218702866,0.530920060331825,0,0.294494720965309,48895.6787330317,1998.214
169,2006,50 - 80%,All,Renters,All,26872,8860,6957,1903,0,18012,0.329711223578446,0.258894016076213,0.0708172075022328,0,0.670288776421554,37510.8610821673,893.427
170,2006,50 - 80%,All,Renters,Seniors,2267,1100,636,464,0,1167,0.485222761358624,0.280546978385532,0.204675782973092,0,0.514777238641376,36551.4468460521,1055.772
171,2006,50 - 80%,All,Renters,Children,3362,412,412,0,0,2950,0.122546103509816,0.122546103509816,0,0,0.877453896490184,42696.3075550268,812.869
172,2006,50 - 80%,White,All,All,31402,14400,8790,5610,0,17002,0.458569517865104,0.279918476530157,0.178651041334947,0,0.541430482134896,37875.9354499713,1092.575
173,2006,50 - 80%,White,All,Seniors,6670,2795,1618,1177,0,3875,0.41904047976012,0.242578710644678,0.176461769115442,0,0.58095952023988,36221.8220389805,957.842
174,2006,50 - 80%,White,All,Children,3521,1470,493,977,0,2051,0.417495029821074,0.140017040613462,0.277477989207611,0,0.582504970178926,47017.3746094859,1508.495
175,2006,50 - 80%,White,Owners,All,12235,7198,3121,4077,0,5037,0.588312219043727,0.255087862689007,0.33322435635472,0,0.411687780956273,38763.4238659583,1374.773
176,2006,50 - 80%,White,Owners,Seniors,4721,1780,982,798,0,2941,0.377038762973946,0.208006778224952,0.169031984748994,0,0.622961237026054,35750.3755560263,886.736
177,2006,50 - 80%,White,Owners,Children,1704,1274,297,977,0,430,0.747652582159624,0.174295774647887,0.573356807511737,0,0.252347417840376,50800.5516431925,2240.837
178,2006,50 - 80%,White,Renters,All,19167,7202,5669,1533,0,11965,0.375749986956749,0.295768769238796,0.0799812177179527,0,0.624250013043251,37309.4190014087,927.535
179,2006,50 - 80%,White,Renters,Seniors,1949,1015,636,379,0,934,0.520779887121601,0.326321190354028,0.194458696767573,0,0.479220112878399,37363.7916880452,1094.704
180,2006,50 - 80%,White,Renters,Children,1817,196,196,0,0,1621,0.107870115575124,0.107870115575124,0,0,0.892129884424876,43469.4749587232,721.568
181,2006,50 - 80%,Black,All,All,2292,884,713,171,0,1408,0.385689354275742,0.31108202443281,0.0746073298429319,0,0.614310645724258,39727.6614310646,1121.377
182,2006,50 - 80%,Black,All,Seniors,489,339,254,85,0,150,0.693251533742331,0.519427402862986,0.173824130879346,0,0.306748466257669,32509.2024539877,1144.458
183,2006,50 - 80%,Black,All,Children,454,0,0,0,0,454,0,0,0,0,1,45767.8414096916,742.806
184,2006,50 - 80%,Black,Owners,All,1182,799,713,86,0,383,0.675972927241963,0.603214890016921,0.0727580372250423,0,0.324027072758037,44202.0304568528,1334.024
185,2006,50 - 80%,Black,Owners,Seniors,309,254,254,0,0,55,0.822006472491909,0.822006472491909,0,0,0.177993527508091,32019.4174757282,1156.117
186,2006,50 - 80%,Black,Owners,Children,198,0,0,0,0,198,0,0,0,0,1,49700,553
187,2006,50 - 80%,Black,Renters,All,1110,85,0,85,0,1025,0.0765765765765766,0,0.0765765765765766,0,0.923423423423423,34963.0630630631,774.977
188,2006,50 - 80%,Black,Renters,Seniors,180,85,0,85,0,95,0.472222222222222,0,0.472222222222222,0,0.527777777777778,33350,1124.444
189,2006,50 - 80%,Black,Renters,Children,256,0,0,0,0,256,0,0,0,0,1,42726.5625,888.945
190,2006,50 - 80%,Native,All,All,53,53,53,0,0,0,1,1,0,0,0,31000,830
191,2006,50 - 80%,Native,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
192,2006,50 - 80%,Native,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
193,2006,50 - 80%,Native,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
194,2006,50 - 80%,Native,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
195,2006,50 - 80%,Native,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
196,2006,50 - 80%,Native,Renters,All,53,53,53,0,0,0,1,1,0,0,0,31000,830
197,2006,50 - 80%,Native,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
198,2006,50 - 80%,Native,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
199,2006,50 - 80%,Asian,All,All,3496,1420,881,539,0,2076,0.406178489702517,0.252002288329519,0.154176201372998,0,0.593821510297483,38537.868993135,1222.038
