,OBJECTID,SUBTYPECD,HEIGHT,ASSET_ID,HasStreetlight,Field,geometry
86658,86659,1,0,1371745,Yes,,POINT (-122.334711007423 47.6008156709357)
86660,86661,1,0,1371722,Yes,,POINT (-122.334977726493 47.6001100568637)
86661,86662,1,0,1371902,Yes,,POINT (-122.334069218255 47.5995166017979)
86662,86663,1,0,1371506,Yes,,POINT (-122.333959532338 47.5991347369295)
86669,86670,1,0,1367586,Yes,,POINT (-122.3346571086 47.6064854379157)
86670,86671,1,0,1367676,Yes,,POINT (-122.335057101723 47.6065857437925)
86671,86672,1,0,1367700,Yes,,POINT (-122.335785532961 47.6060711580872)
86694,86695,1,0,1367591,Yes,,POINT (-122.336616006597 47.6054473394227)
86695,86696,1,0,1367574,Yes,,POINT (-122.336222128585 47.6048534661403)
86696,86697,1,0,1367661,Yes,,POINT (-122.335100962727 47.6049302438213)
87011,87012,1,30,1374471,Yes,,POINT (-122.35496819876 47.614859807239)
87012,87013,1,40,1374466,Yes,,POINT (-122.354058854545 47.614590088319)
87015,87016,1,0,1353655,Yes,,POINT (-122.343884744854 47.6175595168758)
87016,87017,1,0,1374107,Yes,,POINT (-122.344619253123 47.6167202290091)
87017,87018,1,0,1353529,Yes,,POINT (-122.34297814821 47.6172662496508)
87018,87019,1,0,1353540,Yes,,POINT (-122.341164186581 47.6174089825137)
87019,87020,1,0,1353664,Yes,,POINT (-122.34099195291 47.6157643485629)
87020,87021,1,0,1353532,Yes,,POINT (-122.339661157832 47.6153050020952)
87045,87046,1,0,1314281,Yes,,POINT (-122.333435652392 47.6114738443449)
87046,87047,1,0,1318663,Yes,,POINT (-122.328239564012 47.615969175344)
87124,87125,1,0,2495271,Yes,,POINT (-122.328876906374 47.6017301486799)
87125,87126,1,0,1316490,Yes,,POINT (-122.324262918696 47.5984206674703)
87126,87127,1,0,1313382,Yes,,POINT (-122.330283650192 47.6018724290421)
87130,87131,1,0,1316387,Yes,,POINT (-122.324946387793 47.599507436895)
87131,87132,1,0,1313145,Yes,,POINT (-122.323163287711 47.5967312880909)
87176,87177,1,0,1311596,Yes,,POINT (-122.331855742443 47.6177288097205)
87177,87178,1,0,1365013,Yes,,POINT (-122.333477778828 47.6164803815267)
87269,87270,1,0,2495273,Yes,,POINT (-122.332247899549 47.6016152503896)
87270,87271,1,0,2495279,Yes,,POINT (-122.332256726175 47.6012151175771)
87271,87272,1,0,2495281,Yes,,POINT (-122.328960952331 47.601896992313)
87272,87273,1,0,2495290,Yes,,POINT (-122.329076190102 47.6018355112889)
87467,87468,1,0,1316167,Yes,,POINT (-122.326786903335 47.5984177112516)
87549,87550,1,0,1352213,Yes,,POINT (-122.340946179346 47.608292900263)
87550,87551,1,0,1352306,Yes,,POINT (-122.334931491142 47.6100996806541)
87551,87552,1,0,1352320,Yes,,POINT (-122.335532335479 47.6105120170344)
87552,87553,1,0,1352324,Yes,,POINT (-122.334943961051 47.609855277397)
87626,87627,1,0,1316264,Yes,,POINT (-122.325145279896 47.5989249408201)
87627,87628,1,0,1316357,Yes,,POINT (-122.326275352489 47.5989393508582)
87628,87629,1,0,1316499,Yes,,POINT (-122.32394537413 47.5990788685928)
87629,87630,1,0,1316278,Yes,,POINT (-122.32500885107 47.598674572732)
87630,87631,1,0,1316245,Yes,,POINT (-122.323031234126 47.5990915824349)
87631,87632,1,0,1317706,Yes,,POINT (-122.323252038838 47.5984207095682)
87637,87638,1,0,1316497,Yes,,POINT (-122.323847580704 47.5989336468102)
87696,87697,1,0,1352424,Yes,,POINT (-122.337077257478 47.6091383955473)
87701,87702,1,0,1367951,Yes,,POINT (-122.334893010689 47.6084279238488)
87777,87778,1,0,1316358,Yes,,POINT (-122.328870958959 47.5996073379965)
87778,87779,1,0,1319221,Yes,,POINT (-122.329847875487 47.6016101034347)
87779,87780,1,0,1316117,Yes,,POINT (-122.329160561618 47.5988881383306)
87781,87782,1,0,1316256,Yes,,POINT (-122.324262266901 47.5993029324765)
87782,87783,1,0,1313456,Yes,,POINT (-122.333154598806 47.6021012494744)
87783,87784,1,0,1313173,Yes,,POINT (-122.332557966738 47.6021719760429)
87800,87801,1,40,1308017,Yes,,POINT (-122.318762499339 47.6079215435644)
87801,87802,1,33,1311494,Yes,,POINT (-122.320867893746 47.6079588015299)
87811,87812,1,0,1367999,Yes,,POINT (-122.335392710612 47.6086284252565)
87812,87813,1,0,1367983,Yes,,POINT (-122.335807207264 47.6079119320492)
87813,87814,1,0,1367629,Yes,,POINT (-122.33671065591 47.60869577678)
87845,87846,1,0,1367639,Yes,,POINT (-122.336334096802 47.6079982971593)
87846,87847,1,0,1367896,Yes,,POINT (-122.338839999511 47.6078607327234)
87847,87848,1,0,1367977,Yes,,POINT (-122.337633516157 47.6071527496266)
87848,87849,1,0,1367862,Yes,,POINT (-122.33910605866 47.6076959427875)
88110,88111,1,0,1371918,Yes,,POINT (-122.334413735107 47.5991436699634)
88111,88112,1,0,1371650,Yes,,POINT (-122.335305893022 47.5991446878652)
88112,88113,1,0,2495075,Yes,,POINT (-122.333512355438 47.5984055606097)
88114,88115,1,0,1352430,Yes,,POINT (-122.340272484785 47.6089356580092)
88115,88116,1,0,1352326,Yes,,POINT (-122.341531414746 47.6072013860573)
88118,88119,1,0,1352218,Yes,,POINT (-122.341556408153 47.6081009608066)
88317,88318,1,0,1311062,Yes,,POINT (-122.332631866294 47.6033187435987)
88318,88319,1,0,1308110,Yes,,POINT (-122.324801855488 47.6093943138433)
88319,88320,1,0,1311683,Yes,,POINT (-122.334261708091 47.6065492563682)
88320,88321,1,0,1311321,Yes,,POINT (-122.325662296838 47.607215729334)
88424,88425,1,40,1406060,Yes,,POINT (-122.358496493049 47.6191753692757)
88459,88460,1,0,1367779,Yes,,POINT (-122.337856242062 47.6066102202825)
88461,88462,1,0,1353878,Yes,,POINT (-122.344306784928 47.6121722457053)
88462,88463,1,0,1353866,Yes,,POINT (-122.340790593512 47.6141507482812)
88463,88464,1,0,1367685,Yes,,POINT (-122.337263185094 47.6056453650309)
88699,88700,1,0,1315036,Yes,,POINT (-122.326433316042 47.610620212032)
89172,89173,1,0,1316394,Yes,,POINT (-122.323992442431 47.5999553060728)
89173,89174,1,0,1316255,Yes,,POINT (-122.324051181955 47.5992876612432)
89174,89175,1,0,1316379,Yes,,POINT (-122.32514877276 47.599462942292)
89235,89236,1,0,1353622,Yes,,POINT (-122.335578818371 47.6137912796163)
89236,89237,1,0,1353821,Yes,,POINT (-122.336582190544 47.613837465091)
89237,89238,1,0,1353644,Yes,,POINT (-122.339255363306 47.613883361691)
89287,89288,1,0,1367633,Yes,,POINT (-122.336249971623 47.6081988700495)
89288,89289,1,0,1352360,Yes,,POINT (-122.338156774248 47.6099542854657)
89289,89290,1,0,1352128,Yes,,POINT (-122.338563739149 47.6104045475971)
89290,89291,1,0,1352387,Yes,,POINT (-122.342841058406 47.609690342486)
89291,89292,1,0,2494668,Yes,,POINT (-122.33907313763 47.6055617479478)
89292,89293,1,0,1367898,Yes,,POINT (-122.339502148089 47.6067014179668)
89293,89294,1,0,1367626,Yes,,POINT (-122.338155828506 47.6086708978876)
89294,89295,1,0,2494633,Yes,,POINT (-122.342735338618 47.6105742461639)
89295,89296,1,0,1367856,Yes,,POINT (-122.337356488854 47.6084843338307)
89296,89297,1,0,1352205,Yes,,POINT (-122.342060047022 47.6080385331835)
89297,89298,1,0,1352335,Yes,,POINT (-122.339682374823 47.6088849619808)
89298,89299,1,0,1367976,Yes,,POINT (-122.336214187457 47.6077425940901)
89312,89313,1,0,1353640,Yes,,POINT (-122.339707030735 47.6149809062644)
89313,89314,1,0,1353988,Yes,,POINT (-122.341703476124 47.6150912914797)
89314,89315,1,0,1374121,Yes,,POINT (-122.34482131334 47.6157813156263)
89315,89316,1,0,1353785,Yes,,POINT (-122.343778122446 47.613835121459)
89316,89317,1,0,1353686,Yes,,POINT (-122.344569504319 47.6132657790559)
89456,89457,1,0,1367585,Yes,,POINT (-122.338931015393 47.6044382624772)
89457,89458,1,0,2494635,Yes,,POINT (-122.33963892822 47.6092210683017)
89577,89578,1,35,1374179,Yes,,POINT (-122.35472154765 47.6153494339605)
89578,89579,1,35,1374245,Yes,,POINT (-122.34920877175 47.6131663779919)
89579,89580,1,35,1374028,Yes,,POINT (-122.350218031023 47.614938714074)
89580,89581,1,30,1353599,Yes,,POINT (-122.347783746451 47.6107556270622)
89581,89582,1,35,1353880,Yes,,POINT (-122.345744995132 47.6113477402122)
89582,89583,1,40,1353690,Yes,,POINT (-122.345576050362 47.6122151457899)
89602,89603,1,35,1374271,Yes,,POINT (-122.351022219334 47.6143353659556)
89603,89604,1,34,1353596,Yes,,POINT (-122.348074751172 47.6120664983064)
89604,89605,1,30,1374163,Yes,,POINT (-122.348354970195 47.6169335601085)
89605,89606,1,35,1353681,Yes,,POINT (-122.345687905086 47.6123401864008)
89606,89607,1,34,1353883,Yes,,POINT (-122.345233758349 47.6109299358911)
89717,89718,1,30,1302015,Yes,,POINT (-122.321038398986 47.6239327264033)
89760,89761,1,40,1374012,Yes,,POINT (-122.350613386846 47.6124112510867)
89807,89808,1,0,1352057,Yes,,POINT (-122.340243370529 47.6101783502693)
89808,89809,1,0,1352447,Yes,,POINT (-122.340466466947 47.6099152287298)
89867,89868,1,55,1301295,Yes,,POINT (-122.320458023529 47.6219428517964)
89869,89870,1,50,1302096,Yes,,POINT (-122.322968661225 47.6240154415864)
89870,89871,1,35,1302707,Yes,,POINT (-122.321775078556 47.6186837074948)
89871,89872,1,30,1302599,Yes,,POINT (-122.321076709566 47.6199723935452)
89872,89873,1,30,1302626,Yes,,POINT (-122.334172710676 47.6179229596841)
89873,89874,1,14,1302078,Yes,,POINT (-122.326691522779 47.6232655622075)
89874,89875,1,50,1301056,Yes,,POINT (-122.333663147345 47.621153800578)
89875,89876,1,34,1312886,Yes,,POINT (-122.329154033576 47.6195019681654)
89928,89929,1,0,1352269,Yes,,POINT (-122.339241453566 47.6104182447653)
89929,89930,1,0,1352475,Yes,,POINT (-122.339579253768 47.6104581702544)
89930,89931,1,0,1352231,Yes,,POINT (-122.336426480721 47.6102126187156)
89931,89932,1,0,1352322,Yes,,POINT (-122.335333659525 47.6102900958393)
89963,89964,1,0,1352303,Yes,,POINT (-122.335213836613 47.6101480776333)
89964,89965,1,0,1352073,Yes,,POINT (-122.340050228887 47.6103461094938)
89966,89967,1,0,1367669,Yes,,POINT (-122.335868518482 47.6047767372084)
90097,90098,1,0,2494648,Yes,,POINT (-122.338798945689 47.6045184975961)
90098,90099,1,0,2494655,Yes,,POINT (-122.34057698939 47.6064187153407)
90099,90100,1,0,2494661,Yes,,POINT (-122.342507779106 47.6083076876929)
90204,90205,1,0,1352244,Yes,,POINT (-122.334570251618 47.6109959836526)
90205,90206,1,0,1352049,Yes,,POINT (-122.336195073814 47.6112355924771)
90360,90361,1,0,1352484,Yes,,POINT (-122.338252545817 47.6121149806513)
90361,90362,1,0,1352017,Yes,,POINT (-122.335702513176 47.6109501872141)
90362,90363,1,0,1352007,Yes,,POINT (-122.335651548883 47.6108867826304)
90363,90364,1,0,1352002,Yes,,POINT (-122.336028391721 47.6112971249563)
90364,90365,1,0,1352016,Yes,,POINT (-122.334850112285 47.6114448672151)
90365,90366,1,0,1352250,Yes,,POINT (-122.334969964642 47.6118212964649)
90366,90367,1,0,1352282,Yes,,POINT (-122.334443753265 47.6126013205225)
90369,90370,1,60,1406069,Yes,,POINT (-122.358155308201 47.618975717154)
90496,90497,1,30,1365253,Yes,,POINT (-122.336610698266 47.6023697284077)
90830,90831,1,0,1352457,Yes,,POINT (-122.339064608871 47.610948465692)
90831,90832,1,0,1352261,Yes,,POINT (-122.338563865673 47.610707203432)
90832,90833,1,0,1352460,Yes,,POINT (-122.338985347299 47.6112414244019)
90833,90834,1,0,1352138,Yes,,POINT (-122.33760217319 47.6110484787687)
91066,91067,1,0,1367861,Yes,,POINT (-122.336775001727 47.6084647641842)
91067,91068,1,0,1352443,Yes,,POINT (-122.338792585182 47.6094016998918)
91068,91069,1,0,1352235,Yes,,POINT (-122.337587520752 47.6097658764328)
91093,91094,1,35,1406044,Yes,,POINT (-122.357467895771 47.6185518127938)
91094,91095,1,35,1406123,Yes,,POINT (-122.357426255595 47.6179413931757)
91144,91145,1,0,1352228,Yes,,POINT (-122.335154926894 47.6117736847345)
91223,91224,1,0,1353965,Yes,,POINT (-122.342858539052 47.612501320267)
91247,91248,1,30,1406042,Yes,,POINT (-122.356570571902 47.6231871832663)
91496,91497,1,0,1314343,Yes,,POINT (-122.334508327833 47.6079888651754)
91497,91498,1,0,1311782,Yes,,POINT (-122.333776830488 47.6055224195723)
91498,91499,1,999,1365097,Yes,,POINT (-122.327674545034 47.6069350588239)
91593,91594,1,0,1353766,Yes,,POINT (-122.338084197738 47.6170947714203)
91691,91692,1,0,1352170,Yes,,POINT (-122.337483690193 47.6125488734538)
91876,91877,1,12,1406203,Yes,,POINT (-122.357927545907 47.6236914794223)
91896,91897,1,30,1374457,Yes,,POINT (-122.35317918558 47.6138012970904)
91897,91898,1,30,1374037,Yes,,POINT (-122.35203332616 47.613144798743)
91898,91899,1,30,1374011,Yes,,POINT (-122.350059240364 47.6121043685072)
91899,91900,1,30,1353580,Yes,,POINT (-122.348314020207 47.6110936943079)
91901,91902,1,0,1353994,Yes,,POINT (-122.342422241201 47.6130927823286)
91948,91949,1,999,1406047,Yes,,POINT (-122.356695224138 47.6183538448596)
91965,91966,1,0,1353963,Yes,,POINT (-122.342295569736 47.6121884833779)
91966,91967,1,0,1353780,Yes,,POINT (-122.343237715581 47.6127489183646)
91967,91968,1,0,1353864,Yes,,POINT (-122.34026816287 47.6129816075214)
91968,91969,1,0,1353737,Yes,,POINT (-122.340650469117 47.6123874823784)
91969,91970,1,40,1308061,Yes,,POINT (-122.321056069384 47.6050615244452)
91970,91971,1,40,1306771,Yes,,POINT (-122.322944180247 47.6037121367175)
91972,91973,1,35,1308002,Yes,,POINT (-122.318659915906 47.6080948962494)
91990,91991,1,0,1353734,Yes,,POINT (-122.339808721125 47.6116519336503)
91991,91992,1,0,1353739,Yes,,POINT (-122.340298600632 47.6111709704519)
91992,91993,1,0,1353565,Yes,,POINT (-122.341837597886 47.6115649819489)
91993,91994,1,0,1352159,Yes,,POINT (-122.342588943887 47.6109538471165)
91994,91995,1,0,1353955,Yes,,POINT (-122.342133203124 47.6118251704541)
91995,91996,1,0,1353571,Yes,,POINT (-122.343503858761 47.6114909772122)
91996,91997,1,0,1353974,Yes,,POINT (-122.341951351636 47.6119797338502)
91997,91998,1,0,1352467,Yes,,POINT (-122.339522363275 47.6114851760729)
92028,92029,1,30,1311864,Yes,,POINT (-122.333519191176 47.6047833133681)
92191,92192,1,0,1308489,Yes,,POINT (-122.322343089476 47.5962671787469)
92198,92199,1,0,1352142,Yes,,POINT (-122.336902034947 47.6102108688796)
92199,92200,1,0,1352013,Yes,,POINT (-122.338676842547 47.6094468967305)
92200,92201,1,0,1352352,Yes,,POINT (-122.33836212967 47.6095957959814)
92201,92202,1,0,2494638,Yes,,POINT (-122.337673274445 47.6031980189569)
92372,92373,1,0,2495234,Yes,,POINT (-122.320690668077 47.5982797689212)
92402,92403,1,40,1311417,Yes,,POINT (-122.321353444234 47.6053407040295)
92436,92437,1,0,1314034,Yes,,POINT (-122.332677971594 47.6106191501629)
92470,92471,1,30,1311424,Yes,,POINT (-122.323372725516 47.605217378588)
92528,92529,1,40,1374476,Yes,,POINT (-122.355399958702 47.616268900788)
92529,92530,1,999,1374475,Yes,,POINT (-122.353238084331 47.6149082826655)
92530,92531,1,0,1374261,Yes,,POINT (-122.352499187887 47.6136777514947)
92531,92532,1,0,1374371,Yes,,POINT (-122.351609747429 47.6174497297362)
92552,92553,1,40,1317707,Yes,,POINT (-122.323620537434 47.5982790583787)
92553,92554,1,0,1312467,Yes,,POINT (-122.329673323008 47.5993197341546)
92554,92555,1,0,1313256,Yes,,POINT (-122.333005229405 47.5995428449995)
92555,92556,1,0,1312457,Yes,,POINT (-122.327772563314 47.5976582271725)
92556,92557,1,0,1316351,Yes,,POINT (-122.325996821371 47.5982842075159)
92557,92558,1,0,2495268,Yes,,POINT (-122.329104756566 47.6016487569898)
92558,92559,1,33,1316275,Yes,,POINT (-122.322548922813 47.5979188059512)
92564,92565,1,0,1374361,Yes,,POINT (-122.350062814578 47.6176051820033)
92565,92566,1,0,1353683,Yes,,POINT (-122.345258146227 47.6127428934056)
92566,92567,1,0,1374305,Yes,,POINT (-122.347576734437 47.6142289369788)
92567,92568,1,0,1374156,Yes,,POINT (-122.349294114334 47.6167287611093)
92568,92569,1,0,1374356,Yes,,POINT (-122.351227254321 47.616708588366)
92570,92571,1,0,1374375,Yes,,POINT (-122.350160730754 47.6168141494065)
92571,92572,1,0,1374488,Yes,,POINT (-122.354031599968 47.615593553583)
92572,92573,1,0,1374013,Yes,,POINT (-122.349479405668 47.6119990624328)
92573,92574,1,0,1374032,Yes,,POINT (-122.351204507555 47.6129633797755)
92574,92575,1,0,1353682,Yes,,POINT (-122.346111096027 47.6130369848622)
92575,92576,1,0,1353558,Yes,,POINT (-122.345261914826 47.6174950379242)
92576,92577,1,0,1374145,Yes,,POINT (-122.346543245786 47.6170425513361)
92577,92578,1,0,1374367,Yes,,POINT (-122.34927813455 47.6174797509013)
92627,92628,1,0,1352116,Yes,,POINT (-122.337174535931 47.6089016723165)
92628,92629,1,0,1367578,Yes,,POINT (-122.334815340821 47.6062056171265)
92701,92702,1,0,2494667,Yes,,POINT (-122.339281025051 47.6054740702286)
92702,92703,1,25,2494614,Yes,,POINT (-122.341348585037 47.6072555242712)
92921,92922,1,0,1374154,Yes,,POINT (-122.348553957825 47.6168255241281)
92922,92923,1,0,1374141,Yes,,POINT (-122.347664262437 47.6174545952599)
92923,92924,1,0,1374402,Yes,,POINT (-122.345477650451 47.6161633382155)
92924,92925,1,0,1374221,Yes,,POINT (-122.347882348488 47.6142877267897)
92925,92926,1,0,1374435,Yes,,POINT (-122.34891578055 47.6158002693586)
92926,92927,1,0,1374227,Yes,,POINT (-122.349453588198 47.6153263285954)
93068,93069,1,0,1374321,Yes,,POINT (-122.346894069823 47.6146611229266)
93069,93070,1,0,1374222,Yes,,POINT (-122.348724355276 47.6145763258942)
93107,93108,1,0,1374307,Yes,,POINT (-122.346566683072 47.6147212051232)
93108,93109,1,0,1374301,Yes,,POINT (-122.346210176811 47.6144931824195)
93109,93110,1,0,1374319,Yes,,POINT (-122.346589998484 47.6144556979128)
93110,93111,1,0,1353591,Yes,,POINT (-122.345086578537 47.6138196350787)
93111,93112,1,0,1374316,Yes,,POINT (-122.347452541952 47.6138328682185)
93112,93113,1,0,1374075,Yes,,POINT (-122.351678396911 47.6153468651366)
93113,93114,1,0,1374255,Yes,,POINT (-122.352773223492 47.6160000732089)
93114,93115,1,0,1374074,Yes,,POINT (-122.352394578455 47.6155805021805)
93115,93116,1,0,1374067,Yes,,POINT (-122.351940752786 47.6153174671024)
93116,93117,1,0,1374150,Yes,,POINT (-122.351182751213 47.6150586587088)
93117,93118,1,0,1374039,Yes,,POINT (-122.35003415574 47.6143849013393)
93141,93142,1,0,1374226,Yes,,POINT (-122.349915973642 47.6152863241845)
93142,93143,1,0,1374127,Yes,,POINT (-122.348732622424 47.6160836187246)
93143,93144,1,0,1374178,Yes,,POINT (-122.353151977363 47.6173819398794)
93144,93145,1,0,1374159,Yes,,POINT (-122.350830163362 47.6157264144982)
93184,93185,1,0,1352256,Yes,,POINT (-122.336143969896 47.6117163389929)
93185,93186,1,0,1352100,Yes,,POINT (-122.335586410892 47.6122287765123)
93186,93187,1,0,1374204,Yes,,POINT (-122.343287876859 47.6159800281427)
93187,93188,1,0,1353521,Yes,,POINT (-122.33691000444 47.6138368056715)
93188,93189,1,0,1352293,Yes,,POINT (-122.335005623238 47.6135415440627)
93189,93190,1,0,1353910,Yes,,POINT (-122.337698062122 47.6138700191782)
93190,93191,1,0,2494566,Yes,,POINT (-122.340585402991 47.6116038931858)
93191,93192,1,0,1353524,Yes,,POINT (-122.334351704668 47.6168218094582)
93192,93193,1,0,1353794,Yes,,POINT (-122.343118358898 47.6143352468557)
93193,93194,1,0,1353671,Yes,,POINT (-122.341371130371 47.6156738481428)
93194,93195,1,0,1353609,Yes,,POINT (-122.335381455778 47.6136357415802)
93208,93209,1,0,2495097,Yes,,POINT (-122.33564118851 47.6009239764779)
93224,93225,1,0,1374441,Yes,,POINT (-122.348453630225 47.6158165601752)
93225,93226,1,0,1374102,Yes,,POINT (-122.345043992452 47.61614483126)
93240,93241,1,0,1374234,Yes,,POINT (-122.349429443569 47.6140555231515)
93241,93242,1,0,1374224,Yes,,POINT (-122.348634170986 47.6133578774287)
93324,93325,1,0,1374254,Yes,,POINT (-122.353195690821 47.6160575409041)
93325,93326,1,0,2494600,Yes,,POINT (-122.346463901999 47.6116290294172)
93327,93328,1,30,1352190,Yes,,POINT (-122.345613218233 47.6094711668928)
93328,93329,1,35,1374017,Yes,,POINT (-122.347031710004 47.6105700542677)
93329,93330,1,25,2494680,Yes,,POINT (-122.344959373285 47.6102910616076)
93330,93331,1,0,1374327,Yes,,POINT (-122.347698143819 47.6154147642406)
93331,93332,1,0,1374346,Yes,,POINT (-122.347713328962 47.6125571448625)
